"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"w10192865SS","fire","fire",3,"Read","blaze","Study2","F","Study Phase",2098,"Recall1","USM"
"10129766MIB","men","ounce",3,"Read","both","Study2","U","Study Phase",902,"Recall1","USM"
"10140033VDC","same","ounce",3,"Read","both","Study2","U","Study Phase",1747,"Recall1","USM"
"10176825K.L.","","ounce",3,"Read","both","Study2","U","Study Phase",2602,"Recall1","USM"
"10187444CD","one","ounce",3,"Read","both","Study2","U","Study Phase",947,"Recall1","USM"
"w10121326_RH","","ounce",3,"Read","both","Study2","U","Study Phase",1865,"Recall1","USM"
"w1015236-COT","partner","ounce",3,"Read","both","Study2","U","Study Phase",53,"Recall1","USM"
"w10171197se","","ounce",3,"Read","both","Study2","U","Study Phase",1655,"Recall1","USM"
"w10176000_clb","twins","ounce",3,"Read","both","Study2","U","Study Phase",2698,"Recall1","USM"
"W10176979JJ","one","ounce",3,"Read","both","Study2","U","Study Phase",2505,"Recall1","USM"
"w10177080kt","","ounce",3,"Read","both","Study2","U","Study Phase",2163,"Recall1","USM"
"w10184089","find","ounce",3,"Read","both","Study2","U","Study Phase",2237,"Recall1","USM"
"w10185331","single","ounce",3,"Read","both","Study2","U","Study Phase",1692,"Recall1","USM"
"w10192865SS","","ounce",3,"Read","both","Study2","U","Study Phase",2938,"Recall1","USM"
"10129766MIB","water","water",3,"Read","bridge","Study2","F","Study Phase",1017,"Recall1","USM"
"10140033VDC","water","water",3,"Read","bridge","Study2","F","Study Phase",1859,"Recall1","USM"
"10176825K.L.","","water",3,"Read","bridge","Study2","F","Study Phase",2861,"Recall1","USM"
"10187444CD","","water",3,"Read","bridge","Study2","F","Study Phase",927,"Recall1","USM"
"w10121326_RH","","water",3,"Read","bridge","Study2","F","Study Phase",2056,"Recall1","USM"
"w1015236-COT","water","water",3,"Read","bridge","Study2","F","Study Phase",631,"Recall1","USM"
"w10171197se","well","water",3,"Read","bridge","Study2","F","Study Phase",1600,"Recall1","USM"
"w10176000_clb","car","water",3,"Read","bridge","Study2","F","Study Phase",956,"Recall1","USM"
"W10176979JJ","","water",3,"Read","bridge","Study2","F","Study Phase",2498,"Recall1","USM"
"w10177080kt","","water",3,"Read","bridge","Study2","F","Study Phase",1689,"Recall1","USM"
"w10184089","ride","water",3,"Read","bridge","Study2","F","Study Phase",1413,"Recall1","USM"
"w10185331","water","water",3,"Read","bridge","Study2","F","Study Phase",1874,"Recall1","USM"
"w10192865SS","water","water",3,"Read","bridge","Study2","F","Study Phase",2136,"Recall1","USM"
"10129766MIB","pain","plant",3,"Read","cactus","Study2","F","Study Phase",862,"Recall1","USM"
"10140033VDC","plant","plant",3,"Read","cactus","Study2","F","Study Phase",2505,"Recall1","USM"
"10176825K.L.","","plant",3,"Read","cactus","Study2","F","Study Phase",2123,"Recall1","USM"
"10187444CD","needle","plant",3,"Read","cactus","Study2","F","Study Phase",807,"Recall1","USM"
"w10121326_RH","","plant",3,"Read","cactus","Study2","F","Study Phase",2961,"Recall1","USM"
"w1015236-COT","prickly","plant",3,"Read","cactus","Study2","F","Study Phase",674,"Recall1","USM"
"w10171197se","cooler","plant",3,"Read","cactus","Study2","F","Study Phase",1697,"Recall1","USM"
"w10176000_clb","green","plant",3,"Read","cactus","Study2","F","Study Phase",818,"Recall1","USM"
"W10176979JJ","plant ","plant",3,"Read","cactus","Study2","F","Study Phase",2940,"Recall1","USM"
"w10177080kt","plant","plant",3,"Read","cactus","Study2","F","Study Phase",1758,"Recall1","USM"
"w10184089","plant","plant",3,"Read","cactus","Study2","F","Study Phase",2837,"Recall1","USM"
"w10185331","plant","plant",3,"Read","cactus","Study2","F","Study Phase",1128,"Recall1","USM"
"w10192865SS","plant","plant",3,"Read","cactus","Study2","F","Study Phase",2236,"Recall1","USM"
"10129766MIB","money","leg",3,"Read","cash","Study2","U","Study Phase",1375,"Recall1","USM"
"10140033VDC","money","leg",3,"Read","cash","Study2","U","Study Phase",2027,"Recall1","USM"
"10176825K.L.","","leg",3,"Read","cash","Study2","U","Study Phase",2209,"Recall1","USM"
"10187444CD","check","leg",3,"Read","cash","Study2","U","Study Phase",954,"Recall1","USM"
"w10121326_RH","","leg",3,"Read","cash","Study2","U","Study Phase",2435,"Recall1","USM"
"w1015236-COT","card","leg",3,"Read","cash","Study2","U","Study Phase",45,"Recall1","USM"
"w10171197se","","leg",3,"Read","cash","Study2","U","Study Phase",822,"Recall1","USM"
"w10176000_clb","money","leg",3,"Read","cash","Study2","U","Study Phase",2320,"Recall1","USM"
"W10176979JJ","money","leg",3,"Read","cash","Study2","U","Study Phase",2094,"Recall1","USM"
"w10177080kt","","leg",3,"Read","cash","Study2","U","Study Phase",1622,"Recall1","USM"
"w10184089","money","leg",3,"Read","cash","Study2","U","Study Phase",2208,"Recall1","USM"
"w10185331","money","leg",3,"Read","cash","Study2","U","Study Phase",1999,"Recall1","USM"
"w10192865SS","","leg",3,"Read","cash","Study2","U","Study Phase",3181,"Recall1","USM"
"10129766MIB","top","red",3,"Read","cherry","Study2","F","Study Phase",1095,"Recall1","USM"
"10140033VDC","red","red",3,"Read","cherry","Study2","F","Study Phase",3309,"Recall1","USM"
"10176825K.L.","red","red",3,"Read","cherry","Study2","F","Study Phase",3074,"Recall1","USM"
"10187444CD","","red",3,"Read","cherry","Study2","F","Study Phase",1466,"Recall1","USM"
"w10121326_RH","red","red",3,"Read","cherry","Study2","F","Study Phase",1082,"Recall1","USM"
"w1015236-COT","blossom","red",3,"Read","cherry","Study2","F","Study Phase",635,"Recall1","USM"
"w10171197se","","red",3,"Read","cherry","Study2","F","Study Phase",1010,"Recall1","USM"
"w10176000_clb","red","red",3,"Read","cherry","Study2","F","Study Phase",1281,"Recall1","USM"
"W10176979JJ","red","red",3,"Read","cherry","Study2","F","Study Phase",2847,"Recall1","USM"
"w10177080kt","","red",3,"Read","cherry","Study2","F","Study Phase",1848,"Recall1","USM"
"w10184089","red","red",3,"Read","cherry","Study2","F","Study Phase",2345,"Recall1","USM"
"w10185331","red","red",3,"Read","cherry","Study2","F","Study Phase",1179,"Recall1","USM"
"w10192865SS","red","red",3,"Read","cherry","Study2","F","Study Phase",1263,"Recall1","USM"
"10129766MIB","ice","cold",3,"Read","chill","Study2","F","Study Phase",1262,"Recall1","USM"
"10140033VDC","pill","cold",3,"Read","chill","Study2","F","Study Phase",2688,"Recall1","USM"
"10176825K.L.","cold","cold",3,"Read","chill","Study2","F","Study Phase",1967,"Recall1","USM"
"10187444CD","cold","cold",3,"Read","chill","Study2","F","Study Phase",945,"Recall1","USM"
"w10121326_RH","","cold",3,"Read","chill","Study2","F","Study Phase",1254,"Recall1","USM"
"w1015236-COT","cold","cold",3,"Read","chill","Study2","F","Study Phase",840,"Recall1","USM"
"w10171197se","cold","cold",3,"Read","chill","Study2","F","Study Phase",2937,"Recall1","USM"
"w10176000_clb","cold","cold",3,"Read","chill","Study2","F","Study Phase",795,"Recall1","USM"
"W10176979JJ","","cold",3,"Read","chill","Study2","F","Study Phase",1868,"Recall1","USM"
"w10177080kt","","cold",3,"Read","chill","Study2","F","Study Phase",1631,"Recall1","USM"
"w10184089","cold","cold",3,"Read","chill","Study2","F","Study Phase",1702,"Recall1","USM"
"w10185331","cold","cold",3,"Read","chill","Study2","F","Study Phase",2044,"Recall1","USM"
"w10192865SS","cold","cold",3,"Read","chill","Study2","F","Study Phase",2598,"Recall1","USM"
"10129766MIB","metal","hammer",3,"Read","chisel","Study2","F","Study Phase",1348,"Recall1","USM"
"10140033VDC","tool","hammer",3,"Read","chisel","Study2","F","Study Phase",1908,"Recall1","USM"
"10176825K.L.","","hammer",3,"Read","chisel","Study2","F","Study Phase",2572,"Recall1","USM"
"10187444CD","rock","hammer",3,"Read","chisel","Study2","F","Study Phase",1034,"Recall1","USM"
"w10121326_RH","","hammer",3,"Read","chisel","Study2","F","Study Phase",1251,"Recall1","USM"
"w1015236-COT","wood","hammer",3,"Read","chisel","Study2","F","Study Phase",701,"Recall1","USM"
"w10171197se","","hammer",3,"Read","chisel","Study2","F","Study Phase",1307,"Recall1","USM"
"w10176000_clb","house","hammer",3,"Read","chisel","Study2","F","Study Phase",2184,"Recall1","USM"
"W10176979JJ","","hammer",3,"Read","chisel","Study2","F","Study Phase",2288,"Recall1","USM"
"w10177080kt","","hammer",3,"Read","chisel","Study2","F","Study Phase",1875,"Recall1","USM"
"w10184089","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",12638,"Recall1","USM"
"w10185331","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",1375,"Recall1","USM"
"w10192865SS","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",2190,"Recall1","USM"
"10129766MIB","meat","cut",3,"Read","chop","Study2","F","Study Phase",810,"Recall1","USM"
"10140033VDC","pork","cut",3,"Read","chop","Study2","F","Study Phase",2078,"Recall1","USM"
"10176825K.L.","","cut",3,"Read","chop","Study2","F","Study Phase",2967,"Recall1","USM"
"10187444CD","","cut",3,"Read","chop","Study2","F","Study Phase",1013,"Recall1","USM"
"w10121326_RH","","cut",3,"Read","chop","Study2","F","Study Phase",1018,"Recall1","USM"
"w1015236-COT","meat","cut",3,"Read","chop","Study2","F","Study Phase",48,"Recall1","USM"
"w10171197se","kitchen","cut",3,"Read","chop","Study2","F","Study Phase",791,"Recall1","USM"
"w10176000_clb","fruit","cut",3,"Read","chop","Study2","F","Study Phase",796,"Recall1","USM"
"W10176979JJ","","cut",3,"Read","chop","Study2","F","Study Phase",2149,"Recall1","USM"
"w10177080kt","stick","cut",3,"Read","chop","Study2","F","Study Phase",1308,"Recall1","USM"
"w10184089","ham","cut",3,"Read","chop","Study2","F","Study Phase",1757,"Recall1","USM"
"w10185331","cut","cut",3,"Read","chop","Study2","F","Study Phase",1319,"Recall1","USM"
"w10192865SS","cut","cut",3,"Read","chop","Study2","F","Study Phase",1278,"Recall1","USM"
"10129766MIB","business","nurse",3,"Read","court","Study2","M","Study Phase",946,"Recall1","USM"
"10140033VDC","case","nurse",3,"Read","court","Study2","M","Study Phase",3856,"Recall1","USM"
"10176825K.L.","","nurse",3,"Read","court","Study2","M","Study Phase",2830,"Recall1","USM"
"10187444CD","","nurse",3,"Read","court","Study2","M","Study Phase",910,"Recall1","USM"
"w10121326_RH","","nurse",3,"Read","court","Study2","M","Study Phase",2547,"Recall1","USM"
"w1015236-COT","date","nurse",3,"Read","court","Study2","M","Study Phase",56,"Recall1","USM"
"w10171197se","","nurse",3,"Read","court","Study2","M","Study Phase",1185,"Recall1","USM"
"w10176000_clb","basketball","nurse",3,"Read","court","Study2","M","Study Phase",727,"Recall1","USM"
"W10176979JJ","","nurse",3,"Read","court","Study2","M","Study Phase",2498,"Recall1","USM"
"w10177080kt","","nurse",3,"Read","court","Study2","M","Study Phase",1968,"Recall1","USM"
"w10184089","king","nurse",3,"Read","court","Study2","M","Study Phase",3094,"Recall1","USM"
"w10185331","nurse","nurse",3,"Read","court","Study2","M","Study Phase",2180,"Recall1","USM"
"w10192865SS","nurse","nurse",3,"Read","court","Study2","M","Study Phase",3702,"Recall1","USM"
"10129766MIB","business","business",3,"Read","death","Study2","U","Study Phase",980,"Recall1","USM"
"10140033VDC","life","business",3,"Read","death","Study2","U","Study Phase",5152,"Recall1","USM"
"10176825K.L.","","business",3,"Read","death","Study2","U","Study Phase",2783,"Recall1","USM"
"10187444CD","","business",3,"Read","death","Study2","U","Study Phase",1119,"Recall1","USM"
"w10121326_RH","","business",3,"Read","death","Study2","U","Study Phase",1313,"Recall1","USM"
"w1015236-COT","grave","business",3,"Read","death","Study2","U","Study Phase",667,"Recall1","USM"
"w10171197se","","business",3,"Read","death","Study2","U","Study Phase",876,"Recall1","USM"
"w10176000_clb","sad","business",3,"Read","death","Study2","U","Study Phase",1245,"Recall1","USM"
"W10176979JJ","kill","business",3,"Read","death","Study2","U","Study Phase",2182,"Recall1","USM"
"w10177080kt","","business",3,"Read","death","Study2","U","Study Phase",1834,"Recall1","USM"
"w10184089","pain","business",3,"Read","death","Study2","U","Study Phase",1251,"Recall1","USM"
"w10185331","business","business",3,"Read","death","Study2","U","Study Phase",907,"Recall1","USM"
"w10192865SS","","business",3,"Read","death","Study2","U","Study Phase",2067,"Recall1","USM"
"10129766MIB","food","sack",3,"Read","dietary","Study2","U","Study Phase",1962,"Recall1","USM"
"10140033VDC","healthy","sack",3,"Read","dietary","Study2","U","Study Phase",2949,"Recall1","USM"
"10176825K.L.","","sack",3,"Read","dietary","Study2","U","Study Phase",3853,"Recall1","USM"
"10187444CD","","sack",3,"Read","dietary","Study2","U","Study Phase",975,"Recall1","USM"
"w10121326_RH","snacks","sack",3,"Read","dietary","Study2","U","Study Phase",1490,"Recall1","USM"
"w1015236-COT","plan","sack",3,"Read","dietary","Study2","U","Study Phase",540,"Recall1","USM"
"w10171197se","dairy","sack",3,"Read","dietary","Study2","U","Study Phase",1837,"Recall1","USM"
"w10176000_clb","health","sack",3,"Read","dietary","Study2","U","Study Phase",878,"Recall1","USM"
"W10176979JJ","","sack",3,"Read","dietary","Study2","U","Study Phase",1737,"Recall1","USM"
"w10177080kt","","sack",3,"Read","dietary","Study2","U","Study Phase",1792,"Recall1","USM"
"w10184089","art","sack",3,"Read","dietary","Study2","U","Study Phase",2663,"Recall1","USM"
"w10185331","sack","sack",3,"Read","dietary","Study2","U","Study Phase",2043,"Recall1","USM"
"w10192865SS","","sack",3,"Read","dietary","Study2","U","Study Phase",2179,"Recall1","USM"
"10129766MIB","paper","paper",3,"Read","document","Study2","F","Study Phase",1227,"Recall1","USM"
"10140033VDC","paper","paper",3,"Read","document","Study2","F","Study Phase",5705,"Recall1","USM"
"10176825K.L.","paper","paper",3,"Read","document","Study2","F","Study Phase",2321,"Recall1","USM"
"10187444CD","paper","paper",3,"Read","document","Study2","F","Study Phase",1053,"Recall1","USM"
"w10121326_RH","","paper",3,"Read","document","Study2","F","Study Phase",1673,"Recall1","USM"
"w1015236-COT","paper","paper",3,"Read","document","Study2","F","Study Phase",64,"Recall1","USM"
"w10171197se","paper","paper",3,"Read","document","Study2","F","Study Phase",1036,"Recall1","USM"
"w10176000_clb","papers","paper",3,"Read","document","Study2","F","Study Phase",638,"Recall1","USM"
"W10176979JJ","paper","paper",3,"Read","document","Study2","F","Study Phase",1601,"Recall1","USM"
"w10177080kt","","paper",3,"Read","document","Study2","F","Study Phase",1907,"Recall1","USM"
"w10184089","paper","paper",3,"Read","document","Study2","F","Study Phase",3013,"Recall1","USM"
"w10185331","passport","paper",3,"Read","document","Study2","F","Study Phase",1781,"Recall1","USM"
"w10192865SS","","paper",3,"Read","document","Study2","F","Study Phase",1853,"Recall1","USM"
"10129766MIB","cat","pants",3,"Read","dog","Study2","M","Study Phase",919,"Recall1","USM"
"10140033VDC","park","pants",3,"Read","dog","Study2","M","Study Phase",3404,"Recall1","USM"
"10176825K.L.","","pants",3,"Read","dog","Study2","M","Study Phase",3094,"Recall1","USM"
"10187444CD","pant","pants",3,"Read","dog","Study2","M","Study Phase",1009,"Recall1","USM"
"w10121326_RH","","pants",3,"Read","dog","Study2","M","Study Phase",1382,"Recall1","USM"
"w1015236-COT","water","pants",3,"Read","dog","Study2","M","Study Phase",666,"Recall1","USM"
"w10171197se","fetch","pants",3,"Read","dog","Study2","M","Study Phase",1280,"Recall1","USM"
"w10176000_clb","bark","pants",3,"Read","dog","Study2","M","Study Phase",906,"Recall1","USM"
"W10176979JJ","cat","pants",3,"Read","dog","Study2","M","Study Phase",1847,"Recall1","USM"
"w10177080kt","","pants",3,"Read","dog","Study2","M","Study Phase",2207,"Recall1","USM"
"w10184089","pound","pants",3,"Read","dog","Study2","M","Study Phase",1461,"Recall1","USM"
"w10185331","pants","pants",3,"Read","dog","Study2","M","Study Phase",1157,"Recall1","USM"
"w10192865SS","","pants",3,"Read","dog","Study2","M","Study Phase",2414,"Recall1","USM"
"10129766MIB","fight","fight",3,"Read","feud","Study2","F","Study Phase",1311,"Recall1","USM"
"10140033VDC","fight","fight",3,"Read","feud","Study2","F","Study Phase",2869,"Recall1","USM"
"10176825K.L.","","fight",3,"Read","feud","Study2","F","Study Phase",3051,"Recall1","USM"
"10187444CD","","fight",3,"Read","feud","Study2","F","Study Phase",1093,"Recall1","USM"
"w10121326_RH","fight","fight",3,"Read","feud","Study2","F","Study Phase",1453,"Recall1","USM"
"w1015236-COT","family","fight",3,"Read","feud","Study2","F","Study Phase",42,"Recall1","USM"
"w10171197se","fight","fight",3,"Read","feud","Study2","F","Study Phase",795,"Recall1","USM"
"w10176000_clb","family","fight",3,"Read","feud","Study2","F","Study Phase",1268,"Recall1","USM"
"W10176979JJ","","fight",3,"Read","feud","Study2","F","Study Phase",2336,"Recall1","USM"
"w10177080kt","","fight",3,"Read","feud","Study2","F","Study Phase",1131,"Recall1","USM"
"w10184089","family","fight",3,"Read","feud","Study2","F","Study Phase",1884,"Recall1","USM"
"w10185331","fight","fight",3,"Read","feud","Study2","F","Study Phase",1465,"Recall1","USM"
"w10192865SS","fight","fight",3,"Read","feud","Study2","F","Study Phase",1594,"Recall1","USM"
"10129766MIB","candle","window",3,"Read","handle","Study2","M","Study Phase",828,"Recall1","USM"
"10140033VDC","fix","window",3,"Read","handle","Study2","M","Study Phase",2666,"Recall1","USM"
"10176825K.L.","","window",3,"Read","handle","Study2","M","Study Phase",3501,"Recall1","USM"
"10187444CD","","window",3,"Read","handle","Study2","M","Study Phase",1168,"Recall1","USM"
"w10121326_RH","","window",3,"Read","handle","Study2","M","Study Phase",4221,"Recall1","USM"
"w1015236-COT","axe","window",3,"Read","handle","Study2","M","Study Phase",749,"Recall1","USM"
"w10171197se","","window",3,"Read","handle","Study2","M","Study Phase",3150,"Recall1","USM"
"w10176000_clb","ride","window",3,"Read","handle","Study2","M","Study Phase",575,"Recall1","USM"
"W10176979JJ","","window",3,"Read","handle","Study2","M","Study Phase",2804,"Recall1","USM"
"w10177080kt","","window",3,"Read","handle","Study2","M","Study Phase",2256,"Recall1","USM"
"w10184089","door","window",3,"Read","handle","Study2","M","Study Phase",5866,"Recall1","USM"
"w10185331","window","window",3,"Read","handle","Study2","M","Study Phase",1714,"Recall1","USM"
"w10192865SS","window","window",3,"Read","handle","Study2","M","Study Phase",1762,"Recall1","USM"
"10129766MIB","sad","car",3,"Read","happy","Study2","U","Study Phase",972,"Recall1","USM"
"10140033VDC","meal","car",3,"Read","happy","Study2","U","Study Phase",1472,"Recall1","USM"
"10176825K.L.","","car",3,"Read","happy","Study2","U","Study Phase",2441,"Recall1","USM"
"10187444CD","","car",3,"Read","happy","Study2","U","Study Phase",914,"Recall1","USM"
"w10121326_RH","smile","car",3,"Read","happy","Study2","U","Study Phase",2110,"Recall1","USM"
"w1015236-COT","sad","car",3,"Read","happy","Study2","U","Study Phase",555,"Recall1","USM"
"w10171197se","","car",3,"Read","happy","Study2","U","Study Phase",953,"Recall1","USM"
"w10176000_clb","car","car",3,"Read","happy","Study2","U","Study Phase",1697,"Recall1","USM"
"W10176979JJ","sad","car",3,"Read","happy","Study2","U","Study Phase",2196,"Recall1","USM"
"w10177080kt","","car",3,"Read","happy","Study2","U","Study Phase",1899,"Recall1","USM"
"w10184089","sad","car",3,"Read","happy","Study2","U","Study Phase",1979,"Recall1","USM"
"w10185331","car","car",3,"Read","happy","Study2","U","Study Phase",1379,"Recall1","USM"
"w10192865SS","","car",3,"Read","happy","Study2","U","Study Phase",1958,"Recall1","USM"
"10129766MIB","sheep","cow",3,"Read","herd","Study2","F","Study Phase",1103,"Recall1","USM"
"10140033VDC","sound","cow",3,"Read","herd","Study2","F","Study Phase",3112,"Recall1","USM"
"10176825K.L.","","cow",3,"Read","herd","Study2","F","Study Phase",1872,"Recall1","USM"
"10187444CD","","cow",3,"Read","herd","Study2","F","Study Phase",1086,"Recall1","USM"
"w10121326_RH","cow","cow",3,"Read","herd","Study2","F","Study Phase",1505,"Recall1","USM"
"w1015236-COT","cow","cow",3,"Read","herd","Study2","F","Study Phase",208,"Recall1","USM"
"w10171197se","horse","cow",3,"Read","herd","Study2","F","Study Phase",1222,"Recall1","USM"
"w10176000_clb","cow","cow",3,"Read","herd","Study2","F","Study Phase",969,"Recall1","USM"
"W10176979JJ","cow","cow",3,"Read","herd","Study2","F","Study Phase",2641,"Recall1","USM"
"w10177080kt","cow","cow",3,"Read","herd","Study2","F","Study Phase",1793,"Recall1","USM"
"w10184089","coe","cow",3,"Read","herd","Study2","F","Study Phase",1248,"Recall1","USM"
"w10185331","cow","cow",3,"Read","herd","Study2","F","Study Phase",1593,"Recall1","USM"
"w10192865SS","cow","cow",3,"Read","herd","Study2","F","Study Phase",1787,"Recall1","USM"
"10129766MIB","wasp","sting",3,"Read","hornet","Study2","F","Study Phase",974,"Recall1","USM"
"10140033VDC","bug","sting",3,"Read","hornet","Study2","F","Study Phase",3738,"Recall1","USM"
"10176825K.L.","sting","sting",3,"Read","hornet","Study2","F","Study Phase",3519,"Recall1","USM"
"10187444CD","nest","sting",3,"Read","hornet","Study2","F","Study Phase",893,"Recall1","USM"
"w10121326_RH","","sting",3,"Read","hornet","Study2","F","Study Phase",1825,"Recall1","USM"
"w1015236-COT","nest","sting",3,"Read","hornet","Study2","F","Study Phase",175,"Recall1","USM"
"w10171197se","bee","sting",3,"Read","hornet","Study2","F","Study Phase",1067,"Recall1","USM"
"w10176000_clb","sting","sting",3,"Read","hornet","Study2","F","Study Phase",1333,"Recall1","USM"
"W10176979JJ","wasp","sting",3,"Read","hornet","Study2","F","Study Phase",1420,"Recall1","USM"
"w10177080kt","bug","sting",3,"Read","hornet","Study2","F","Study Phase",1747,"Recall1","USM"
"w10184089","wasp","sting",3,"Read","hornet","Study2","F","Study Phase",2248,"Recall1","USM"
"w10185331","wasp","sting",3,"Read","hornet","Study2","F","Study Phase",799,"Recall1","USM"
"w10192865SS","sting","sting",3,"Read","hornet","Study2","F","Study Phase",1199,"Recall1","USM"
"10129766MIB","smell","smell",3,"Read","incense","Study2","F","Study Phase",720,"Recall1","USM"
"10140033VDC","smell","smell",3,"Read","incense","Study2","F","Study Phase",4888,"Recall1","USM"
"10176825K.L.","smell","smell",3,"Read","incense","Study2","F","Study Phase",1239,"Recall1","USM"
"10187444CD","smell","smell",3,"Read","incense","Study2","F","Study Phase",992,"Recall1","USM"
"w10121326_RH","smell","smell",3,"Read","incense","Study2","F","Study Phase",1331,"Recall1","USM"
"w1015236-COT","smell","smell",3,"Read","incense","Study2","F","Study Phase",645,"Recall1","USM"
"w10171197se","","smell",3,"Read","incense","Study2","F","Study Phase",1348,"Recall1","USM"
"w10176000_clb","food","smell",3,"Read","incense","Study2","F","Study Phase",2406,"Recall1","USM"
"W10176979JJ","scent","smell",3,"Read","incense","Study2","F","Study Phase",2226,"Recall1","USM"
"w10177080kt","","smell",3,"Read","incense","Study2","F","Study Phase",896,"Recall1","USM"
"w10184089","smell","smell",3,"Read","incense","Study2","F","Study Phase",2868,"Recall1","USM"
"w10185331","smell","smell",3,"Read","incense","Study2","F","Study Phase",831,"Recall1","USM"
"w10192865SS","smell","smell",3,"Read","incense","Study2","F","Study Phase",2100,"Recall1","USM"
"10129766MIB","queen","vase",3,"Read","king","Study2","U","Study Phase",827,"Recall1","USM"
"10140033VDC","queen","vase",3,"Read","king","Study2","U","Study Phase",3210,"Recall1","USM"
"10176825K.L.","vase","vase",3,"Read","king","Study2","U","Study Phase",2048,"Recall1","USM"
"10187444CD","throne","vase",3,"Read","king","Study2","U","Study Phase",1113,"Recall1","USM"
"w10121326_RH","cup","vase",3,"Read","king","Study2","U","Study Phase",1201,"Recall1","USM"
"w1015236-COT","ruler","vase",3,"Read","king","Study2","U","Study Phase",255,"Recall1","USM"
"w10171197se","","vase",3,"Read","king","Study2","U","Study Phase",1918,"Recall1","USM"
"w10176000_clb","crown","vase",3,"Read","king","Study2","U","Study Phase",677,"Recall1","USM"
"W10176979JJ","queen","vase",3,"Read","king","Study2","U","Study Phase",2330,"Recall1","USM"
"w10177080kt","","vase",3,"Read","king","Study2","U","Study Phase",2093,"Recall1","USM"
"w10184089","baby","vase",3,"Read","king","Study2","U","Study Phase",1773,"Recall1","USM"
"w10185331","queen","vase",3,"Read","king","Study2","U","Study Phase",1334,"Recall1","USM"
"w10192865SS","","vase",3,"Read","king","Study2","U","Study Phase",3241,"Recall1","USM"
"10129766MIB","baseball","baseball",3,"Read","league","Study2","F","Study Phase",919,"Recall1","USM"
"10140033VDC","games","baseball",3,"Read","league","Study2","F","Study Phase",7295,"Recall1","USM"
"10176825K.L.","","baseball",3,"Read","league","Study2","F","Study Phase",2732,"Recall1","USM"
"10187444CD","baseball","baseball",3,"Read","league","Study2","F","Study Phase",1247,"Recall1","USM"
"w10121326_RH","baseball","baseball",3,"Read","league","Study2","F","Study Phase",2420,"Recall1","USM"
"w1015236-COT","team","baseball",3,"Read","league","Study2","F","Study Phase",222,"Recall1","USM"
"w10171197se","","baseball",3,"Read","league","Study2","F","Study Phase",2001,"Recall1","USM"
"w10176000_clb","baseball","baseball",3,"Read","league","Study2","F","Study Phase",500,"Recall1","USM"
"W10176979JJ","baseball","baseball",3,"Read","league","Study2","F","Study Phase",2106,"Recall1","USM"
"w10177080kt","baseball","baseball",3,"Read","league","Study2","F","Study Phase",1921,"Recall1","USM"
"w10184089","baseball","baseball",3,"Read","league","Study2","F","Study Phase",4852,"Recall1","USM"
"w10185331","baseball","baseball",3,"Read","league","Study2","F","Study Phase",1098,"Recall1","USM"
"w10192865SS","baseball","baseball",3,"Read","league","Study2","F","Study Phase",2493,"Recall1","USM"
"10129766MIB","house","toil",3,"Read","lease","Study2","U","Study Phase",2293,"Recall1","USM"
"10140033VDC","sign","toil",3,"Read","lease","Study2","U","Study Phase",2507,"Recall1","USM"
"10176825K.L.","","toil",3,"Read","lease","Study2","U","Study Phase",2193,"Recall1","USM"
"10187444CD","","toil",3,"Read","lease","Study2","U","Study Phase",1024,"Recall1","USM"
"w10121326_RH","","toil",3,"Read","lease","Study2","U","Study Phase",2155,"Recall1","USM"
"w1015236-COT","land","toil",3,"Read","lease","Study2","U","Study Phase",1059,"Recall1","USM"
"w10171197se","","toil",3,"Read","lease","Study2","U","Study Phase",639,"Recall1","USM"
"w10176000_clb","house","toil",3,"Read","lease","Study2","U","Study Phase",612,"Recall1","USM"
"W10176979JJ","house","toil",3,"Read","lease","Study2","U","Study Phase",5096,"Recall1","USM"
"w10177080kt","","toil",3,"Read","lease","Study2","U","Study Phase",1803,"Recall1","USM"
"w10184089","toll","toil",3,"Read","lease","Study2","U","Study Phase",6413,"Recall1","USM"
"w10185331","toil","toil",3,"Read","lease","Study2","U","Study Phase",1105,"Recall1","USM"
"w10192865SS","","toil",3,"Read","lease","Study2","U","Study Phase",1953,"Recall1","USM"
"10129766MIB","arm","grill",3,"Read","leg","Study2","M","Study Phase",951,"Recall1","USM"
"10140033VDC","room","grill",3,"Read","leg","Study2","M","Study Phase",4016,"Recall1","USM"
"10176825K.L.","chop","grill",3,"Read","leg","Study2","M","Study Phase",2611,"Recall1","USM"
"10187444CD","","grill",3,"Read","leg","Study2","M","Study Phase",1046,"Recall1","USM"
"w10121326_RH","","grill",3,"Read","leg","Study2","M","Study Phase",1557,"Recall1","USM"
"w1015236-COT","body","grill",3,"Read","leg","Study2","M","Study Phase",703,"Recall1","USM"
"w10171197se","","grill",3,"Read","leg","Study2","M","Study Phase",1557,"Recall1","USM"
"w10176000_clb","cash","grill",3,"Read","leg","Study2","M","Study Phase",5628,"Recall1","USM"
