"Username","Stimuli.Cue","Stimuli.Answer","Stimuli.Stimuli.Notes","Response.JOL"
"612adba08b8235b31539c704","WINDOW","KNOB","M",0
"612adba08b8235b31539c704","CREDIT","CARD","F",99
"612adba08b8235b31539c704","SIGN","TICK","U",88
"612adba08b8235b31539c704","SWAN","BIRD","F",32
"612adba08b8235b31539c704","BRIDGE","WATER","F",4
"612adba08b8235b31539c704","MULE","DONKEY","F",20
"612adba08b8235b31539c704","TEMPERATURE","MORNING","U",0
"612adba08b8235b31539c704","SOON","BELT","U",0
"612adba08b8235b31539c704","BOTH","OUNCE","U",0
"612adba08b8235b31539c704","DEATH","BUSINESS","U",0
"612adba08b8235b31539c704","SUMMER","SNOW","M",0
"612adba08b8235b31539c704","ARTERY","BRONZE","U",0
"612adba08b8235b31539c704","KING","VASE","U",0
"612adba08b8235b31539c704","WORD","SENTENCE","F",0
"612adba08b8235b31539c704","SHELL","SHAKE","U",0
"612adba08b8235b31539c704","WASP","BUG","F",25
"612adba08b8235b31539c704","LEASE","TOIL","U",0
"612adba08b8235b31539c704","KEYS","ROD","U",0
"612adba08b8235b31539c704","CHOP","CUT","F",88
"62029a55ef1cb18a1337c61a","MIRROR","CHILDREN","U",0
"62029a55ef1cb18a1337c61a","KEYS","ROD","U",0
"62029a55ef1cb18a1337c61a","NURSE","LAWYER","M",0
"62029a55ef1cb18a1337c61a","TOOTH","HAIR","M",0
"62029a55ef1cb18a1337c61a","CASH","STUDY","U",0
"62029a55ef1cb18a1337c61a","TREE","SYRUP","M",5
"62029a55ef1cb18a1337c61a","HARD","COTTON","M",0
"62029a55ef1cb18a1337c61a","WAR","QUIET","M",0
"62029a55ef1cb18a1337c61a","BIRTHDAY","PIE","M",10
"62029a55ef1cb18a1337c61a","WASP","BUG","F",25
"62029a55ef1cb18a1337c61a","EYES","SMELL","M",0
"62029a55ef1cb18a1337c61a","CHERRY","RED","F",40
"62029a55ef1cb18a1337c61a","GIVE","STEAK","U",0
"62029a55ef1cb18a1337c61a","STRONG","ACCIDENT","U",0
"62029a55ef1cb18a1337c61a","ROOT","PLANT","F",35
"62029a55ef1cb18a1337c61a","ROUGH","SILK","M",0
"62029a55ef1cb18a1337c61a","SCHOOL","STOP","M",5
"62029a55ef1cb18a1337c61a","NAP","SLEEP","F",75
"62029a55ef1cb18a1337c61a","HERD","COW","F",80
"62029a55ef1cb18a1337c61a","MEAT","KEYS","U",0
"62029a55ef1cb18a1337c61a","REALITY","ISLAND","M",30
"62029a55ef1cb18a1337c61a","GRILL","THIGH","M",0
"62029a55ef1cb18a1337c61a","SIGN","TICK","U",0
"62029a55ef1cb18a1337c61a","DEATH","BUSINESS","U",0
"62029a55ef1cb18a1337c61a","KING","VASE","U",0
"62029a55ef1cb18a1337c61a","SICK","HIDE","U",0
"62029a55ef1cb18a1337c61a","HORSE","WHEEL","M",0
"62029a55ef1cb18a1337c61a","BAT","BOUNCE","M",0
"62029a55ef1cb18a1337c61a","WEDDING","FINGER","M",10
"62029a55ef1cb18a1337c61a","DAY","DARK","M",5
"62029a55ef1cb18a1337c61a","DIETARY","SACK","U",0
"62029a55ef1cb18a1337c61a","BEACH","BOX","M",0
"62029a55ef1cb18a1337c61a","CRY","BOTTLE","M",15
"62029a55ef1cb18a1337c61a","BRIDGE","WATER","F",15
"62029a55ef1cb18a1337c61a","ART","WOLF","U",0
"62029a55ef1cb18a1337c61a","ARTERY","BRONZE","U",0
"62029a55ef1cb18a1337c61a","WINDOW","KNOB","M",0
"62029a55ef1cb18a1337c61a","CHILL","COLD","F",70
"62029a55ef1cb18a1337c61a","OVEN","BASKET","M",0
"62029a55ef1cb18a1337c61a","HYGIENE","CLEAN","F",80
"62029a55ef1cb18a1337c61a","MIRROR","MAROON","U",0
"62029a55ef1cb18a1337c61a","TUNA","FISH","F",99
"62029a55ef1cb18a1337c61a","WAGE","MONEY","F",90
"62029a55ef1cb18a1337c61a","CACTUS","PLANT","F",80
"62029a55ef1cb18a1337c61a","CAKE","HAND","U",0
"62029a55ef1cb18a1337c61a","SOAP","DRINK","M",0
"62029a55ef1cb18a1337c61a","TEMPERATURE","MORNING","U",5
"62029a55ef1cb18a1337c61a","RAKE","SEED","M",0
"62029a55ef1cb18a1337c61a","STRETCH","CLOTH","U",5
"62029a55ef1cb18a1337c61a","CREDIT","CARD","F",99
"62029a55ef1cb18a1337c61a","INCENSE","SMELL","F",80
"62029a55ef1cb18a1337c61a","SHELL","SHAKE","U",0
"62029a55ef1cb18a1337c61a","PANTS","COLLAR","M",10
"62029a55ef1cb18a1337c61a","DOCUMENT","PAPER","F",85
"62029a55ef1cb18a1337c61a","CIRCLE","DANCE","M",10
"62029a55ef1cb18a1337c61a","HAPPY","CAR","U",0
"62029a55ef1cb18a1337c61a","AFFECTION","LOVE","F",90
"62029a55ef1cb18a1337c61a","CRACKLE","ELECTION","U",0
"62029a55ef1cb18a1337c61a","PUSH","CLUTTER","U",0
"62029a55ef1cb18a1337c61a","SUMMER","SNOW","M",0
"62029a55ef1cb18a1337c61a","FEUD","FIGHT","F",70
"62029a55ef1cb18a1337c61a","CEILING","CARPET","M",0
"62029a55ef1cb18a1337c61a","TRAP","CAVE","M",5
"62029a55ef1cb18a1337c61a","MAZE","PHONE","U",0
"62029a55ef1cb18a1337c61a","BLAZE","FIRE","F",90
"62029a55ef1cb18a1337c61a","ATTIRE","CLOTHES","F",80
"62029a55ef1cb18a1337c61a","CHISEL","HAMMER","F",20
"62029a55ef1cb18a1337c61a","LEASE","TOIL","U",0
"62029a55ef1cb18a1337c61a","WORD","SENTENCE","F",90
"62029a55ef1cb18a1337c61a","CHOP","CUT","F",95
"62029a55ef1cb18a1337c61a","LISTEN","FICTION","U",0
"62029a55ef1cb18a1337c61a","LEAGUE","BASEBALL","F",50
"62029a55ef1cb18a1337c61a","LITTER","TRASH","F",99
"62029a55ef1cb18a1337c61a","VEHICLE","CHARM","U",0
"62029a55ef1cb18a1337c61a","HEAVY","FEATHER","M",0
"62029a55ef1cb18a1337c61a","MULE","DONKEY","F",95
"62029a55ef1cb18a1337c61a","SUGAR","RIDDLE","U",0
"62029a55ef1cb18a1337c61a","RAZOR","MUSCLE","M",0
"62029a55ef1cb18a1337c61a","ORCHID","FLOWER","F",80
"62029a55ef1cb18a1337c61a","SIP","DRINK","F",90
"62029a55ef1cb18a1337c61a","SWAN","BIRD","F",85
"62029a55ef1cb18a1337c61a","VALLEY","PEAK","M",70
"62029a55ef1cb18a1337c61a","HORNET","STING","F",70
"62029a55ef1cb18a1337c61a","SOON","BELT","U",0
"62029a55ef1cb18a1337c61a","SCALP","HEAD","F",80
"62029a55ef1cb18a1337c61a","BOTH","OUNCE","U",0
"62029a55ef1cb18a1337c61a","BENCH","HORN","U",0
"62029a55ef1cb18a1337c61a","PILL","BOTTLE","F",85
"62029a55ef1cb18a1337c61a","FUZZY","BANG","U",0
"62029a55ef1cb18a1337c61a","LION","STRIPES","M",0
"62aa591a476ebabe28612a92","BOTH","OUNCE","U",10
"62aa591a476ebabe28612a92","WORD","SENTENCE","F",70
"62aa591a476ebabe28612a92","HORSE","WHEEL","M",15
"62aa591a476ebabe28612a92","MIRROR","MAROON","U",0
"62aa591a476ebabe28612a92","GRILL","THIGH","M",5
"62aa591a476ebabe28612a92","SCHOOL","STOP","M",50
"62aa591a476ebabe28612a92","ART","WOLF","U",6
"62aa591a476ebabe28612a92","SCALP","HEAD","F",85
"62aa591a476ebabe28612a92","BENCH","HORN","U",5
"62aa591a476ebabe28612a92","WEDDING","FINGER","M",45
"62aa591a476ebabe28612a92","HORNET","STING","F",80
"62aa591a476ebabe28612a92","PUSH","CLUTTER","U",0
"62aa591a476ebabe28612a92","TUNA","FISH","F",80
"62aa591a476ebabe28612a92","SUGAR","RIDDLE","U",0
"62aa591a476ebabe28612a92","SICK","HIDE","U",0
"62aa591a476ebabe28612a92","SUMMER","SNOW","M",0
"62aa591a476ebabe28612a92","AFFECTION","LOVE","F",90
"62aa591a476ebabe28612a92","KEYS","ROD","U",0
"62aa591a476ebabe28612a92","SIP","DRINK","F",60
"62aa591a476ebabe28612a92","CHILL","COLD","F",70
"62aa591a476ebabe28612a92","HERD","COW","F",80
"62aa591a476ebabe28612a92","MAZE","PHONE","U",0
"62aa591a476ebabe28612a92","CHOP","CUT","F",0
"62aa591a476ebabe28612a92","CEILING","CARPET","M",0
"62aa591a476ebabe28612a92","CASH","STUDY","U",45
"62aa591a476ebabe28612a92","VEHICLE","CHARM","U",0
"62aa591a476ebabe28612a92","MEAT","KEYS","U",0
"62aa591a476ebabe28612a92","DIETARY","SACK","U",0
"62aa591a476ebabe28612a92","PANTS","COLLAR","M",5
"62aa591a476ebabe28612a92","ORCHID","FLOWER","F",25
"62aa591a476ebabe28612a92","LEASE","TOIL","U",0
"62aa591a476ebabe28612a92","SOON","BELT","U",0
"62aa591a476ebabe28612a92","TOOTH","HAIR","M",15
"62aa591a476ebabe28612a92","ROUGH","SILK","M",20
"62aa591a476ebabe28612a92","NAP","SLEEP","F",90
"62aa591a476ebabe28612a92","KING","VASE","U",15
"62aa591a476ebabe28612a92","HAPPY","CAR","U",0
"62aa591a476ebabe28612a92","CACTUS","PLANT","F",80
"62aa591a476ebabe28612a92","CIRCLE","DANCE","M",10
"62aa591a476ebabe28612a92","MIRROR","CHILDREN","U",5
"62aa591a476ebabe28612a92","CHERRY","RED","F",85
"62aa591a476ebabe28612a92","STRONG","ACCIDENT","U",5
"62aa591a476ebabe28612a92","WINDOW","KNOB","M",0
"62aa591a476ebabe28612a92","VALLEY","PEAK","M",40
"62aa591a476ebabe28612a92","LEAGUE","BASEBALL","F",90
"62aa591a476ebabe28612a92","CHISEL","HAMMER","F",50
"62aa591a476ebabe28612a92","PILL","BOTTLE","F",60
"62aa591a476ebabe28612a92","HYGIENE","CLEAN","F",100
"62aa591a476ebabe28612a92","SWAN","BIRD","F",50
"62aa591a476ebabe28612a92","DOCUMENT","PAPER","F",40
"62aa591a476ebabe28612a92","ATTIRE","CLOTHES","F",90
"62aa591a476ebabe28612a92","EYES","SMELL","M",0
"62aa591a476ebabe28612a92","TEMPERATURE","MORNING","U",15
"62aa591a476ebabe28612a92","LISTEN","FICTION","U",10
"62aa591a476ebabe28612a92","OVEN","BASKET","M",50
"62aa591a476ebabe28612a92","SIGN","TICK","U",20
"62aa591a476ebabe28612a92","BRIDGE","WATER","F",95
"62aa591a476ebabe28612a92","DAY","DARK","M",0
"62aa591a476ebabe28612a92","HEAVY","FEATHER","M",0
"62aa591a476ebabe28612a92","CREDIT","CARD","F",100
"62aa591a476ebabe28612a92","HARD","COTTON","M",0
"62aa591a476ebabe28612a92","MULE","DONKEY","F",100
"62aa591a476ebabe28612a92","STRETCH","CLOTH","U",80
"62aa591a476ebabe28612a92","CRACKLE","ELECTION","U",0
"62aa591a476ebabe28612a92","LITTER","TRASH","F",100
"62aa591a476ebabe28612a92","ROOT","PLANT","F",100
"62aa591a476ebabe28612a92","BEACH","BOX","M",0
"62aa591a476ebabe28612a92","LION","STRIPES","M",0
"62aa591a476ebabe28612a92","NURSE","LAWYER","M",0
"62aa591a476ebabe28612a92","FEUD","FIGHT","F",80
"62aa591a476ebabe28612a92","SHELL","SHAKE","U",0
"62aa591a476ebabe28612a92","BAT","BOUNCE","M",0
"62aa591a476ebabe28612a92","RAZOR","MUSCLE","M",25
"62aa591a476ebabe28612a92","SOAP","DRINK","M",0
"62aa591a476ebabe28612a92","FUZZY","BANG","U",0
"62aa591a476ebabe28612a92","BLAZE","FIRE","F",80
"62aa591a476ebabe28612a92","WAGE","MONEY","F",100
"62aa591a476ebabe28612a92","DEATH","BUSINESS","U",0
"62aa591a476ebabe28612a92","WAR","QUIET","M",0
"62aa591a476ebabe28612a92","WASP","BUG","F",45
"62aa591a476ebabe28612a92","INCENSE","SMELL","F",90
"62aa591a476ebabe28612a92","REALITY","ISLAND","M",0
"62aa591a476ebabe28612a92","CAKE","HAND","U",0
"62aa591a476ebabe28612a92","TREE","SYRUP","M",50
"62aa591a476ebabe28612a92","CRY","BOTTLE","M",0
"62aa591a476ebabe28612a92","RAKE","SEED","M",25
"62aa591a476ebabe28612a92","GIVE","STEAK","U",0
"62aa591a476ebabe28612a92","TRAP","CAVE","M",80
"62aa591a476ebabe28612a92","BIRTHDAY","PIE","M",0
"62aa591a476ebabe28612a92","ARTERY","BRONZE","U",50
"62b628e4351d179f1ff6cc59","HYGIENE","CLEAN","F",99
"62b628e4351d179f1ff6cc59","SUMMER","SNOW","M",0
"62b628e4351d179f1ff6cc59","LION","STRIPES","M",0
"62b628e4351d179f1ff6cc59","HARD","COTTON","M",0
"62b628e4351d179f1ff6cc59","HAPPY","CAR","U",0
"62b628e4351d179f1ff6cc59","PILL","BOTTLE","F",80
"62b628e4351d179f1ff6cc59","DIETARY","SACK","U",0
"62b628e4351d179f1ff6cc59","ROUGH","SILK","M",0
"62b628e4351d179f1ff6cc59","FEUD","FIGHT","F",70
"62b628e4351d179f1ff6cc59","SICK","HIDE","U",0
"62b628e4351d179f1ff6cc59","TRAP","CAVE","M",0
"62b628e4351d179f1ff6cc59","BEACH","BOX","M",0
"62b628e4351d179f1ff6cc59","DOCUMENT","PAPER","F",95
"62b628e4351d179f1ff6cc59","TOOTH","HAIR","M",0
"62b628e4351d179f1ff6cc59","WASP","BUG","F",80
"62b628e4351d179f1ff6cc59","ATTIRE","CLOTHES","F",99
"62b628e4351d179f1ff6cc59","MAZE","PHONE","U",0
"62b628e4351d179f1ff6cc59","SOAP","DRINK","M",0
"62b628e4351d179f1ff6cc59","BRIDGE","WATER","F",50
"62b628e4351d179f1ff6cc59","CASH","STUDY","U",0
"62b628e4351d179f1ff6cc59","SIGN","TICK","U",0
"62b628e4351d179f1ff6cc59","VALLEY","PEAK","M",70
"62b628e4351d179f1ff6cc59","MULE","DONKEY","F",95
"62b628e4351d179f1ff6cc59","DAY","DARK","M",0
"62b628e4351d179f1ff6cc59","CEILING","CARPET","M",0
"62b628e4351d179f1ff6cc59","REALITY","ISLAND","M",0
"62b628e4351d179f1ff6cc59","CACTUS","PLANT","F",95
"62b628e4351d179f1ff6cc59","SOON","BELT","U",0
"62b628e4351d179f1ff6cc59","STRETCH","CLOTH","U",0
"62b628e4351d179f1ff6cc59","BLAZE","FIRE","F",90
"62b628e4351d179f1ff6cc59","ORCHID","FLOWER","F",95
"62b628e4351d179f1ff6cc59","AFFECTION","LOVE","F",99
"62b628e4351d179f1ff6cc59","VEHICLE","CHARM","U",0
"62b628e4351d179f1ff6cc59","RAKE","SEED","M",0
"62b628e4351d179f1ff6cc59","ARTERY","BRONZE","U",0
"62b628e4351d179f1ff6cc59","LITTER","TRASH","F",90
"62b628e4351d179f1ff6cc59","WAR","QUIET","M",0
"62b628e4351d179f1ff6cc59","HORSE","WHEEL","M",0
"62b628e4351d179f1ff6cc59","HORNET","STING","F",70
"62b628e4351d179f1ff6cc59","SWAN","BIRD","F",95
"62b628e4351d179f1ff6cc59","WAGE","MONEY","F",95
"62b628e4351d179f1ff6cc59","MEAT","KEYS","U",0
"62b628e4351d179f1ff6cc59","SIP","DRINK","F",90
"62b628e4351d179f1ff6cc59","NURSE","LAWYER","M",0
"62b628e4351d179f1ff6cc59","BIRTHDAY","PIE","M",5
"62b628e4351d179f1ff6cc59","PANTS","COLLAR","M",5
"62b628e4351d179f1ff6cc59","TEMPERATURE","MORNING","U",0
"62b628e4351d179f1ff6cc59","GIVE","STEAK","U",0
"62b628e4351d179f1ff6cc59","WORD","SENTENCE","F",90
"62b628e4351d179f1ff6cc59","WINDOW","KNOB","M",0
"62b628e4351d179f1ff6cc59","RAZOR","MUSCLE","M",0
"62b628e4351d179f1ff6cc59","ROOT","PLANT","F",80
"62b628e4351d179f1ff6cc59","CIRCLE","DANCE","M",0
"62b628e4351d179f1ff6cc59","BOTH","OUNCE","U",0
"62b628e4351d179f1ff6cc59","BAT","BOUNCE","M",0
"62b628e4351d179f1ff6cc59","TREE","SYRUP","M",5
"62b628e4351d179f1ff6cc59","SHELL","SHAKE","U",0
"62b628e4351d179f1ff6cc59","LISTEN","FICTION","U",0
"62b628e4351d179f1ff6cc59","CHOP","CUT","F",80
"62b628e4351d179f1ff6cc59","CHERRY","RED","F",90
"62b628e4351d179f1ff6cc59","CHILL","COLD","F",90
"62b628e4351d179f1ff6cc59","MIRROR","CHILDREN","U",0
"62b628e4351d179f1ff6cc59","KEYS","ROD","U",0
"62b628e4351d179f1ff6cc59","CAKE","HAND","U",0
"62b628e4351d179f1ff6cc59","PUSH","CLUTTER","U",0
"62b628e4351d179f1ff6cc59","LEAGUE","BASEBALL","F",70
"62b628e4351d179f1ff6cc59","CRY","BOTTLE","M",0
"62b628e4351d179f1ff6cc59","FUZZY","BANG","U",0
"62b628e4351d179f1ff6cc59","CREDIT","CARD","F",95
"62b628e4351d179f1ff6cc59","GRILL","THIGH","M",0
"62b628e4351d179f1ff6cc59","NAP","SLEEP","F",90
"62b628e4351d179f1ff6cc59","CRACKLE","ELECTION","U",0
"62b628e4351d179f1ff6cc59","MIRROR","MAROON","U",0
"62b628e4351d179f1ff6cc59","EYES","SMELL","M",0
"62b628e4351d179f1ff6cc59","SUGAR","RIDDLE","U",0
"62b628e4351d179f1ff6cc59","DEATH","BUSINESS","U",0
"62b628e4351d179f1ff6cc59","LEASE","TOIL","U",0
"62b628e4351d179f1ff6cc59","SCALP","HEAD","F",80
"62b628e4351d179f1ff6cc59","KING","VASE","U",0
"62b628e4351d179f1ff6cc59","OVEN","BASKET","M",0
"62b628e4351d179f1ff6cc59","WEDDING","FINGER","M",0
"62b628e4351d179f1ff6cc59","BENCH","HORN","U",0
"62b628e4351d179f1ff6cc59","CHISEL","HAMMER","F",50
"62b628e4351d179f1ff6cc59","SCHOOL","STOP","M",0
"62b628e4351d179f1ff6cc59","ART","WOLF","U",0
"62b628e4351d179f1ff6cc59","HEAVY","FEATHER","M",0
"62b628e4351d179f1ff6cc59","TUNA","FISH","F",99
"62b628e4351d179f1ff6cc59","STRONG","ACCIDENT","U",0
"62b628e4351d179f1ff6cc59","INCENSE","SMELL","F",70
"62b628e4351d179f1ff6cc59","HERD","COW","F",90
"65076318d067065e1257a025","LISTEN","FICTION","U",10
"65076318d067065e1257a025","STRETCH","CLOTH","U",40
"65076318d067065e1257a025","ARTERY","BRONZE","U",10
"65076318d067065e1257a025","VALLEY","PEAK","M",90
"65076318d067065e1257a025","WAR","QUIET","M",0
"65076318d067065e1257a025","MEAT","KEYS","U",0
"65076318d067065e1257a025","GRILL","THIGH","M",3
"65076318d067065e1257a025","HEAVY","FEATHER","M",0
"65076318d067065e1257a025","VEHICLE","CHARM","U",0
"65076318d067065e1257a025","CREDIT","CARD","F",100
"65076318d067065e1257a025","SIP","DRINK","F",100
"65076318d067065e1257a025","MULE","DONKEY","F",67
"65076318d067065e1257a025","ORCHID","FLOWER","F",82
"65076318d067065e1257a025","CHERRY","RED","F",91
"65076318d067065e1257a025","ROOT","PLANT","F",78
"65076318d067065e1257a025","RAKE","SEED","M",0
"65076318d067065e1257a025","WASP","BUG","F",93
"65076318d067065e1257a025","BAT","BOUNCE","M",0
"65076318d067065e1257a025","SCALP","HEAD","F",87
"65076318d067065e1257a025","MIRROR","CHILDREN","U",0
"65076318d067065e1257a025","LITTER","TRASH","F",98
"65076318d067065e1257a025","BEACH","BOX","M",0
"65076318d067065e1257a025","ATTIRE","CLOTHES","F",78
"65076318d067065e1257a025","KING","VASE","U",0
"65076318d067065e1257a025","SICK","HIDE","U",0
"65076318d067065e1257a025","SCHOOL","STOP","M",12
"65076318d067065e1257a025","CRACKLE","ELECTION","U",0
"65076318d067065e1257a025","REALITY","ISLAND","M",0
"65076318d067065e1257a025","GIVE","STEAK","U",0
"65076318d067065e1257a025","NURSE","LAWYER","M",0
"65076318d067065e1257a025","INCENSE","SMELL","F",91
"65076318d067065e1257a025","WINDOW","KNOB","M",10
"65076318d067065e1257a025","TEMPERATURE","MORNING","U",11
"65076318d067065e1257a025","FUZZY","BANG","U",0
"65076318d067065e1257a025","WORD","SENTENCE","F",94
"65076318d067065e1257a025","WAGE","MONEY","F",92
"65076318d067065e1257a025","KEYS","ROD","U",0
"65076318d067065e1257a025","TRAP","CAVE","M",39
"65076318d067065e1257a025","SHELL","SHAKE","U",0
"65076318d067065e1257a025","ART","WOLF","U",0
"65076318d067065e1257a025","SIGN","TICK","U",15
"65076318d067065e1257a025","SOAP","DRINK","M",0
"65076318d067065e1257a025","HARD","COTTON","M",0
"65076318d067065e1257a025","BLAZE","FIRE","F",99
"65076318d067065e1257a025","CASH","STUDY","U",0
"65076318d067065e1257a025","CHILL","COLD","F",93
"65076318d067065e1257a025","CAKE","HAND","U",0
"65076318d067065e1257a025","DEATH","BUSINESS","U",0
"65076318d067065e1257a025","TOOTH","HAIR","M",0
"65076318d067065e1257a025","PANTS","COLLAR","M",4
"65076318d067065e1257a025","OVEN","BASKET","M",0
"65076318d067065e1257a025","HAPPY","CAR","U",0
"65076318d067065e1257a025","TREE","SYRUP","M",14
"65076318d067065e1257a025","NAP","SLEEP","F",100
"65076318d067065e1257a025","CHISEL","HAMMER","F",49
"65076318d067065e1257a025","WEDDING","FINGER","M",29
"65076318d067065e1257a025","MAZE","PHONE","U",0
"65076318d067065e1257a025","LION","STRIPES","M",0
"65076318d067065e1257a025","CIRCLE","DANCE","M",6
"65076318d067065e1257a025","DAY","DARK","M",0
"65076318d067065e1257a025","MIRROR","MAROON","U",0
"65076318d067065e1257a025","CHOP","CUT","F",70
"65076318d067065e1257a025","TUNA","FISH","F",100
"65076318d067065e1257a025","CRY","BOTTLE","M",0
"65076318d067065e1257a025","LEASE","TOIL","U",0
"65076318d067065e1257a025","EYES","SMELL","M",0
"65076318d067065e1257a025","SUMMER","SNOW","M",0
"65076318d067065e1257a025","CEILING","CARPET","M",0
"65076318d067065e1257a025","SWAN","BIRD","F",94
"65076318d067065e1257a025","BIRTHDAY","PIE","M",0
"65076318d067065e1257a025","BENCH","HORN","U",0
"65076318d067065e1257a025","BRIDGE","WATER","F",84
"65076318d067065e1257a025","BOTH","OUNCE","U",0
"65076318d067065e1257a025","ROUGH","SILK","M",0
"65076318d067065e1257a025","RAZOR","MUSCLE","M",0
"65076318d067065e1257a025","SOON","BELT","U",0
"65076318d067065e1257a025","HORSE","WHEEL","M",0
"65076318d067065e1257a025","CACTUS","PLANT","F",94
"65076318d067065e1257a025","FEUD","FIGHT","F",93
"65076318d067065e1257a025","HYGIENE","CLEAN","F",95
"65076318d067065e1257a025","LEAGUE","BASEBALL","F",49
"65076318d067065e1257a025","STRONG","ACCIDENT","U",0
"65076318d067065e1257a025","DOCUMENT","PAPER","F",82
"65076318d067065e1257a025","DIETARY","SACK","U",0
"65076318d067065e1257a025","PILL","BOTTLE","F",88
"65076318d067065e1257a025","HERD","COW","F",85
"65076318d067065e1257a025","HORNET","STING","F",91
"65076318d067065e1257a025","PUSH","CLUTTER","U",0
"65076318d067065e1257a025","AFFECTION","LOVE","F",97
"65076318d067065e1257a025","SUGAR","RIDDLE","U",0
"662c0114735b9f2e17f0a8be","CAKE","HAND","U",0
"662c0114735b9f2e17f0a8be","OVEN","BASKET","M",0
"662c0114735b9f2e17f0a8be","DAY","DARK","M",0
"662c0114735b9f2e17f0a8be","VALLEY","PEAK","M",40
"662c0114735b9f2e17f0a8be","HORNET","STING","F",35
"662c0114735b9f2e17f0a8be","BENCH","HORN","U",0
"662c0114735b9f2e17f0a8be","ART","WOLF","U",0
"662c0114735b9f2e17f0a8be","HEAVY","FEATHER","M",0
"662c0114735b9f2e17f0a8be","CRACKLE","ELECTION","U",0
"662c0114735b9f2e17f0a8be","WORD","SENTENCE","F",45
"662c0114735b9f2e17f0a8be","BEACH","BOX","M",0
"662c0114735b9f2e17f0a8be","CACTUS","PLANT","F",60
"662c0114735b9f2e17f0a8be","BLAZE","FIRE","F",45
"662c0114735b9f2e17f0a8be","WINDOW","KNOB","M",10
"662c0114735b9f2e17f0a8be","CREDIT","CARD","F",70
"662c0114735b9f2e17f0a8be","ARTERY","BRONZE","U",0
"662c0114735b9f2e17f0a8be","TREE","SYRUP","M",5
"662c0114735b9f2e17f0a8be","LEASE","TOIL","U",0
"662c0114735b9f2e17f0a8be","MAZE","PHONE","U",0
"662c0114735b9f2e17f0a8be","GRILL","THIGH","M",0
"662c0114735b9f2e17f0a8be","STRONG","ACCIDENT","U",0
"662c0114735b9f2e17f0a8be","SCALP","HEAD","F",80
"662c0114735b9f2e17f0a8be","SCHOOL","STOP","M",0
"662c0114735b9f2e17f0a8be","CEILING","CARPET","M",0
"662c0114735b9f2e17f0a8be","MIRROR","MAROON","U",0
"662c0114735b9f2e17f0a8be","LISTEN","FICTION","U",0
"662c0114735b9f2e17f0a8be","CHERRY","RED","F",40
"662c0114735b9f2e17f0a8be","MEAT","KEYS","U",0
"662c0114735b9f2e17f0a8be","TUNA","FISH","F",90
"662c0114735b9f2e17f0a8be","MIRROR","CHILDREN","U",0
"662c0114735b9f2e17f0a8be","CHILL","COLD","F",70
"662c0114735b9f2e17f0a8be","SOON","BELT","U",0
"662c0114735b9f2e17f0a8be","RAKE","SEED","M",0
"662c0114735b9f2e17f0a8be","LION","STRIPES","M",0
"662c0114735b9f2e17f0a8be","DEATH","BUSINESS","U",0
"662c0114735b9f2e17f0a8be","STRETCH","CLOTH","U",0
"662c0114735b9f2e17f0a8be","MULE","DONKEY","F",95
"662c0114735b9f2e17f0a8be","PUSH","CLUTTER","U",0
"662c0114735b9f2e17f0a8be","CRY","BOTTLE","M",0
"662c0114735b9f2e17f0a8be","SUGAR","RIDDLE","U",0
"662c0114735b9f2e17f0a8be","FUZZY","BANG","U",0
"662c0114735b9f2e17f0a8be","SIGN","TICK","U",0
"662c0114735b9f2e17f0a8be","WAR","QUIET","M",0
"662c0114735b9f2e17f0a8be","CIRCLE","DANCE","M",0
"662c0114735b9f2e17f0a8be","GIVE","STEAK","U",0
"662c0114735b9f2e17f0a8be","BOTH","OUNCE","U",0
"662c0114735b9f2e17f0a8be","HAPPY","CAR","U",0
"662c0114735b9f2e17f0a8be","EYES","SMELL","M",0
"662c0114735b9f2e17f0a8be","RAZOR","MUSCLE","M",0
"662c0114735b9f2e17f0a8be","SOAP","DRINK","M",0
"662c0114735b9f2e17f0a8be","WEDDING","FINGER","M",10
"662c0114735b9f2e17f0a8be","INCENSE","SMELL","F",65
"662c0114735b9f2e17f0a8be","CHOP","CUT","F",80
"662c0114735b9f2e17f0a8be","HARD","COTTON","M",0
"662c0114735b9f2e17f0a8be","SWAN","BIRD","F",60
"662c0114735b9f2e17f0a8be","CASH","STUDY","U",0
"662c0114735b9f2e17f0a8be","ATTIRE","CLOTHES","F",85
"662c0114735b9f2e17f0a8be","WAGE","MONEY","F",90
"662c0114735b9f2e17f0a8be","DIETARY","SACK","U",0
"662c0114735b9f2e17f0a8be","WASP","BUG","F",50
"662c0114735b9f2e17f0a8be","HORSE","WHEEL","M",30
"662c0114735b9f2e17f0a8be","KEYS","ROD","U",0
"662c0114735b9f2e17f0a8be","NURSE","LAWYER","M",20
"662c0114735b9f2e17f0a8be","ORCHID","FLOWER","F",90
"662c0114735b9f2e17f0a8be","BIRTHDAY","PIE","M",10
"662c0114735b9f2e17f0a8be","BAT","BOUNCE","M",0
"662c0114735b9f2e17f0a8be","LEAGUE","BASEBALL","F",40
"662c0114735b9f2e17f0a8be","ROOT","PLANT","F",60
"662c0114735b9f2e17f0a8be","REALITY","ISLAND","M",NA
"662c0114735b9f2e17f0a8be","HERD","COW","F",70
"662c0114735b9f2e17f0a8be","DOCUMENT","PAPER","F",70
"662c0114735b9f2e17f0a8be","NAP","SLEEP","F",90
