"id","Encoding_Group","Block","Direction","Response.RT","Scored","experiment"
"w10171197se","Read","Study1","F",1032,100,"Ex2B"
"w10176000_clb","Read","Study1","F",2883,100,"Ex2B"
"W10176979JJ","Read","Study1","F",1871,100,"Ex2B"
"w10177080kt","Read","Study1","F",1177,0,"Ex2B"
"w10184089","Read","Study1","F",695,0,"Ex2B"
"w10192865SS","Read","Study1","F",2820,100,"Ex2B"
"10129766MIB","Read","Study1","U",1278,0,"Ex2B"
"10140033VDC","Read","Study1","U",1804,0,"Ex2B"
"10176825K.L.","Read","Study1","U",6085,0,"Ex2B"
"10187444CD","Read","Study1","U",935,0,"Ex2B"
"w10121326_RH","Read","Study1","U",685,0,"Ex2B"
"w1015236-COT","Read","Study1","U",222,0,"Ex2B"
"w10171197se","Read","Study1","U",2292,0,"Ex2B"
"w10176000_clb","Read","Study1","U",1072,0,"Ex2B"
"W10176979JJ","Read","Study1","U",2199,0,"Ex2B"
"w10177080kt","Read","Study1","U",1435,0,"Ex2B"
"w10184089","Read","Study1","U",602,0,"Ex2B"
"w10192865SS","Read","Study1","U",3687,100,"Ex2B"
"10129766MIB","Read","Study1","U",1071,0,"Ex2B"
"10140033VDC","Read","Study1","U",1518,100,"Ex2B"
"10176825K.L.","Read","Study1","U",7126,0,"Ex2B"
"10187444CD","Read","Study1","U",3303,100,"Ex2B"
"w10121326_RH","Read","Study1","U",1684,0,"Ex2B"
"w1015236-COT","Read","Study1","U",93,0,"Ex2B"
"w10171197se","Read","Study1","U",7948,0,"Ex2B"
"w10176000_clb","Read","Study1","U",567,0,"Ex2B"
"W10176979JJ","Read","Study1","U",1556,0,"Ex2B"
"w10177080kt","Read","Study1","U",1136,0,"Ex2B"
"w10184089","Read","Study1","U",663,0,"Ex2B"
"w10192865SS","Read","Study1","U",4314,100,"Ex2B"
"10129766MIB","Read","Study1","F",1244,0,"Ex2B"
"10140033VDC","Read","Study1","F",1407,100,"Ex2B"
"10176825K.L.","Read","Study1","F",6637,0,"Ex2B"
"10187444CD","Read","Study1","F",9635,100,"Ex2B"
"w10121326_RH","Read","Study1","F",1353,100,"Ex2B"
"w1015236-COT","Read","Study1","F",184,100,"Ex2B"
"w10171197se","Read","Study1","F",1532,0,"Ex2B"
"w10176000_clb","Read","Study1","F",998,0,"Ex2B"
"W10176979JJ","Read","Study1","F",7292,0,"Ex2B"
"w10177080kt","Read","Study1","F",974,100,"Ex2B"
"w10184089","Read","Study1","F",491,100,"Ex2B"
"w10192865SS","Read","Study1","F",1658,100,"Ex2B"
"10129766MIB","Read","Study1","U",1097,0,"Ex2B"
"10140033VDC","Read","Study1","U",1660,100,"Ex2B"
"10176825K.L.","Read","Study1","U",6316,0,"Ex2B"
"10187444CD","Read","Study1","U",2401,100,"Ex2B"
"w10121326_RH","Read","Study1","U",723,0,"Ex2B"
"w1015236-COT","Read","Study1","U",82,0,"Ex2B"
"w10171197se","Read","Study1","U",2146,0,"Ex2B"
"w10176000_clb","Read","Study1","U",1149,0,"Ex2B"
"W10176979JJ","Read","Study1","U",2154,0,"Ex2B"
"w10177080kt","Read","Study1","U",1704,0,"Ex2B"
"w10184089","Read","Study1","U",4195,0,"Ex2B"
"w10192865SS","Read","Study1","U",4287,0,"Ex2B"
"10129766MIB","Read","Study1","M",1285,100,"Ex2B"
"10140033VDC","Read","Study1","M",1466,100,"Ex2B"
"10176825K.L.","Read","Study1","M",6018,0,"Ex2B"
"10187444CD","Read","Study1","M",850,0,"Ex2B"
"w10121326_RH","Read","Study1","M",759,0,"Ex2B"
"w1015236-COT","Read","Study1","M",374,0,"Ex2B"
"w10171197se","Read","Study1","M",1098,0,"Ex2B"
"w10176000_clb","Read","Study1","M",2182,100,"Ex2B"
"W10176979JJ","Read","Study1","M",1568,0,"Ex2B"
"w10177080kt","Read","Study1","M",1062,100,"Ex2B"
"w10184089","Read","Study1","M",2264,0,"Ex2B"
"w10192865SS","Read","Study1","M",3602,0,"Ex2B"
"10129766MIB","Read","Study1","U",889,0,"Ex2B"
"10140033VDC","Read","Study1","U",2134,100,"Ex2B"
"10176825K.L.","Read","Study1","U",6252,100,"Ex2B"
"10187444CD","Read","Study1","U",2092,0,"Ex2B"
"w10121326_RH","Read","Study1","U",1052,0,"Ex2B"
"w1015236-COT","Read","Study1","U",572,0,"Ex2B"
"w10171197se","Read","Study1","U",1887,0,"Ex2B"
"w10176000_clb","Read","Study1","U",840,0,"Ex2B"
"W10176979JJ","Read","Study1","U",2278,0,"Ex2B"
"w10177080kt","Read","Study1","U",1559,0,"Ex2B"
"w10184089","Read","Study1","U",2251,0,"Ex2B"
"w10192865SS","Read","Study1","U",2294,100,"Ex2B"
"10129766MIB","Read","Study1","F",971,0,"Ex2B"
"10140033VDC","Read","Study1","F",1613,100,"Ex2B"
"10176825K.L.","Read","Study1","F",6375,100,"Ex2B"
"10187444CD","Read","Study1","F",1208,0,"Ex2B"
"w10121326_RH","Read","Study1","F",1481,100,"Ex2B"
"w1015236-COT","Read","Study1","F",226,100,"Ex2B"
"w10171197se","Read","Study1","F",1792,0,"Ex2B"
"w10176000_clb","Read","Study1","F",1062,100,"Ex2B"
"W10176979JJ","Read","Study1","F",2000,0,"Ex2B"
"w10177080kt","Read","Study1","F",1080,100,"Ex2B"
"w10184089","Read","Study1","F",559,100,"Ex2B"
"w10192865SS","Read","Study1","F",2767,100,"Ex2B"
"10129766MIB","Read","Study1","U",956,0,"Ex2B"
"10140033VDC","Read","Study1","U",1659,100,"Ex2B"
"10176825K.L.","Read","Study1","U",6383,100,"Ex2B"
"10187444CD","Read","Study1","U",1782,100,"Ex2B"
"w10121326_RH","Read","Study1","U",1089,100,"Ex2B"
"w1015236-COT","Read","Study1","U",99,0,"Ex2B"
"w10171197se","Read","Study1","U",2257,0,"Ex2B"
"w10176000_clb","Read","Study1","U",1193,100,"Ex2B"
"W10176979JJ","Read","Study1","U",1791,0,"Ex2B"
"w10177080kt","Read","Study1","U",1810,0,"Ex2B"
"w10184089","Read","Study1","U",1164,0,"Ex2B"
"w10192865SS","Read","Study1","U",3745,100,"Ex2B"
"10129766MIB","Read","Study1","M",1153,0,"Ex2B"
"10140033VDC","Read","Study1","M",1288,0,"Ex2B"
"10176825K.L.","Read","Study1","M",10340,0,"Ex2B"
"10187444CD","Read","Study1","M",1040,0,"Ex2B"
"w10121326_RH","Read","Study1","M",3103,0,"Ex2B"
"w1015236-COT","Read","Study1","M",82,0,"Ex2B"
"w10171197se","Read","Study1","M",1947,0,"Ex2B"
"w10176000_clb","Read","Study1","M",844,0,"Ex2B"
"W10176979JJ","Read","Study1","M",2301,0,"Ex2B"
"w10177080kt","Read","Study1","M",1038,0,"Ex2B"
"w10184089","Read","Study1","M",1102,0,"Ex2B"
"w10192865SS","Read","Study1","M",5909,100,"Ex2B"
"10129766MIB","Read","Study1","F",1356,100,"Ex2B"
"10140033VDC","Read","Study1","F",1383,100,"Ex2B"
"10176825K.L.","Read","Study1","F",6716,100,"Ex2B"
"10187444CD","Read","Study1","F",2052,100,"Ex2B"
"w10121326_RH","Read","Study1","F",1269,100,"Ex2B"
"w1015236-COT","Read","Study1","F",57,100,"Ex2B"
"w10171197se","Read","Study1","F",1996,100,"Ex2B"
"w10176000_clb","Read","Study1","F",1102,100,"Ex2B"
"W10176979JJ","Read","Study1","F",2582,100,"Ex2B"
"w10177080kt","Read","Study1","F",1278,100,"Ex2B"
"w10184089","Read","Study1","F",3819,100,"Ex2B"
"w10192865SS","Read","Study1","F",2698,100,"Ex2B"
"10129766MIB","Read","Study1","U",943,0,"Ex2B"
"10140033VDC","Read","Study1","U",1512,0,"Ex2B"
"10176825K.L.","Read","Study1","U",5213,0,"Ex2B"
"10187444CD","Read","Study1","U",3480,0,"Ex2B"
"w10121326_RH","Read","Study1","U",1652,0,"Ex2B"
"w1015236-COT","Read","Study1","U",116,0,"Ex2B"
"w10171197se","Read","Study1","U",1142,0,"Ex2B"
"w10176000_clb","Read","Study1","U",1031,0,"Ex2B"
"W10176979JJ","Read","Study1","U",1719,0,"Ex2B"
"w10177080kt","Read","Study1","U",1362,0,"Ex2B"
"w10184089","Read","Study1","U",1224,0,"Ex2B"
"w10192865SS","Read","Study1","U",4866,0,"Ex2B"
"10129766MIB","Read","Study1","F",733,100,"Ex2B"
"10140033VDC","Read","Study1","F",1239,0,"Ex2B"
"10176825K.L.","Read","Study1","F",7432,100,"Ex2B"
"10187444CD","Read","Study1","F",1076,0,"Ex2B"
"w10121326_RH","Read","Study1","F",2789,0,"Ex2B"
"w1015236-COT","Read","Study1","F",541,100,"Ex2B"
"w10171197se","Read","Study1","F",1817,100,"Ex2B"
"w10176000_clb","Read","Study1","F",963,100,"Ex2B"
"W10176979JJ","Read","Study1","F",3127,0,"Ex2B"
"w10177080kt","Read","Study1","F",1849,100,"Ex2B"
"w10184089","Read","Study1","F",2942,0,"Ex2B"
"w10192865SS","Read","Study1","F",2396,100,"Ex2B"
"10129766MIB","Read","Study1","F",1315,0,"Ex2B"
"10140033VDC","Read","Study1","F",1515,0,"Ex2B"
"10176825K.L.","Read","Study1","F",6313,0,"Ex2B"
"10187444CD","Read","Study1","F",1620,0,"Ex2B"
"w10121326_RH","Read","Study1","F",1192,100,"Ex2B"
"w1015236-COT","Read","Study1","F",167,0,"Ex2B"
"w10171197se","Read","Study1","F",1195,0,"Ex2B"
"w10176000_clb","Read","Study1","F",2047,100,"Ex2B"
"W10176979JJ","Read","Study1","F",1735,0,"Ex2B"
"w10177080kt","Read","Study1","F",1266,100,"Ex2B"
"w10184089","Read","Study1","F",1243,100,"Ex2B"
"w10192865SS","Read","Study1","F",1962,100,"Ex2B"
"10129766MIB","Read","Study1","M",976,0,"Ex2B"
"10140033VDC","Read","Study1","M",1422,100,"Ex2B"
"10176825K.L.","Read","Study1","M",6675,0,"Ex2B"
"10187444CD","Read","Study1","M",1003,0,"Ex2B"
"w10121326_RH","Read","Study1","M",958,0,"Ex2B"
"w1015236-COT","Read","Study1","M",346,0,"Ex2B"
"w10171197se","Read","Study1","M",1039,100,"Ex2B"
"w10176000_clb","Read","Study1","M",733,0,"Ex2B"
"W10176979JJ","Read","Study1","M",2523,0,"Ex2B"
"w10177080kt","Read","Study1","M",1213,0,"Ex2B"
"w10184089","Read","Study1","M",798,0,"Ex2B"
"w10192865SS","Read","Study1","M",6322,100,"Ex2B"
"w10131227_grd","Read","Study2","M",972,0,"Ex2B"
"W10140113ED","Read","Study2","M",3212,100,"Ex2B"
"w10154105DM","Read","Study2","M",4787,0,"Ex2B"
"w10157700_CJP","Read","Study2","M",1120,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","M",1364,0,"Ex2B"
"w10169795_mls","Read","Study2","M",735,0,"Ex2B"
"W10173435VPS","Read","Study2","M",3646,0,"Ex2B"
"w10175420MM","Read","Study2","M",260,0,"Ex2B"
"w10183245_ara","Read","Study2","M",1604,0,"Ex2B"
"W10192914_JML","Read","Study2","M",2248,0,"Ex2B"
"W10194212_mpn","Read","Study2","M",1565,0,"Ex2B"
"w547558","Read","Study2","M",680,0,"Ex2B"
"w10131227_grd","Read","Study2","U",725,0,"Ex2B"
"W10140113ED","Read","Study2","U",507,0,"Ex2B"
"w10154105DM","Read","Study2","U",1897,0,"Ex2B"
"w10157700_CJP","Read","Study2","U",1291,100,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","U",959,0,"Ex2B"
"w10169795_mls","Read","Study2","U",460,0,"Ex2B"
"W10173435VPS","Read","Study2","U",2215,0,"Ex2B"
"w10175420MM","Read","Study2","U",474,0,"Ex2B"
"w10183245_ara","Read","Study2","U",4139,0,"Ex2B"
"W10192914_JML","Read","Study2","U",1616,0,"Ex2B"
"W10194212_mpn","Read","Study2","U",1800,0,"Ex2B"
"w547558","Read","Study2","U",875,0,"Ex2B"
"w10131227_grd","Read","Study2","U",2032,0,"Ex2B"
"W10140113ED","Read","Study2","U",1192,0,"Ex2B"
"w10154105DM","Read","Study2","U",3517,100,"Ex2B"
"w10157700_CJP","Read","Study2","U",1947,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","U",983,0,"Ex2B"
"w10169795_mls","Read","Study2","U",506,0,"Ex2B"
"W10173435VPS","Read","Study2","U",2326,0,"Ex2B"
"w10175420MM","Read","Study2","U",362,0,"Ex2B"
"w10183245_ara","Read","Study2","U",17506,0,"Ex2B"
"W10192914_JML","Read","Study2","U",2169,100,"Ex2B"
"W10194212_mpn","Read","Study2","U",980,0,"Ex2B"
"w547558","Read","Study2","U",1187,100,"Ex2B"
"w10131227_grd","Read","Study2","F",607,0,"Ex2B"
"W10140113ED","Read","Study2","F",614,100,"Ex2B"
"w10154105DM","Read","Study2","F",2577,100,"Ex2B"
"w10157700_CJP","Read","Study2","F",1630,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","F",1671,0,"Ex2B"
"w10169795_mls","Read","Study2","F",816,0,"Ex2B"
"W10173435VPS","Read","Study2","F",2599,100,"Ex2B"
"w10175420MM","Read","Study2","F",886,100,"Ex2B"
"w10183245_ara","Read","Study2","F",1754,100,"Ex2B"
"W10192914_JML","Read","Study2","F",1095,100,"Ex2B"
"W10194212_mpn","Read","Study2","F",1169,100,"Ex2B"
"w547558","Read","Study2","F",1911,100,"Ex2B"
"w10131227_grd","Read","Study2","U",6829,100,"Ex2B"
"W10140113ED","Read","Study2","U",462,0,"Ex2B"
"w10154105DM","Read","Study2","U",2032,0,"Ex2B"
"w10157700_CJP","Read","Study2","U",1593,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","U",1662,0,"Ex2B"
"w10169795_mls","Read","Study2","U",434,0,"Ex2B"
"W10173435VPS","Read","Study2","U",3966,0,"Ex2B"
"w10175420MM","Read","Study2","U",728,0,"Ex2B"
"w10183245_ara","Read","Study2","U",1935,0,"Ex2B"
"W10192914_JML","Read","Study2","U",1729,0,"Ex2B"
"W10194212_mpn","Read","Study2","U",1496,0,"Ex2B"
"w547558","Read","Study2","U",902,100,"Ex2B"
"w10131227_grd","Read","Study2","M",1321,0,"Ex2B"
"W10140113ED","Read","Study2","M",706,0,"Ex2B"
"w10154105DM","Read","Study2","M",1419,0,"Ex2B"
"w10157700_CJP","Read","Study2","M",1125,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","M",1068,0,"Ex2B"
"w10169795_mls","Read","Study2","M",659,0,"Ex2B"
"W10173435VPS","Read","Study2","M",8127,100,"Ex2B"
"w10175420MM","Read","Study2","M",1137,0,"Ex2B"
"w10183245_ara","Read","Study2","M",9355,0,"Ex2B"
"W10192914_JML","Read","Study2","M",1215,0,"Ex2B"
"W10194212_mpn","Read","Study2","M",1084,100,"Ex2B"
"w547558","Read","Study2","M",867,100,"Ex2B"
"w10131227_grd","Read","Study2","F",395,0,"Ex2B"
"W10140113ED","Read","Study2","F",1219,100,"Ex2B"
"w10154105DM","Read","Study2","F",6387,100,"Ex2B"
"w10157700_CJP","Read","Study2","F",918,100,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","F",952,0,"Ex2B"
"w10169795_mls","Read","Study2","F",223,100,"Ex2B"
"W10173435VPS","Read","Study2","F",4468,100,"Ex2B"
"w10175420MM","Read","Study2","F",1243,100,"Ex2B"
"w10183245_ara","Read","Study2","F",3337,100,"Ex2B"
"W10192914_JML","Read","Study2","F",971,100,"Ex2B"
"W10194212_mpn","Read","Study2","F",762,100,"Ex2B"
"w547558","Read","Study2","F",941,100,"Ex2B"
"w10131227_grd","Read","Study2","U",4775,0,"Ex2B"
"W10140113ED","Read","Study2","U",571,0,"Ex2B"
"w10154105DM","Read","Study2","U",2380,0,"Ex2B"
"w10157700_CJP","Read","Study2","U",1420,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","U",1023,0,"Ex2B"
"w10169795_mls","Read","Study2","U",396,0,"Ex2B"
"W10173435VPS","Read","Study2","U",4344,0,"Ex2B"
"w10175420MM","Read","Study2","U",461,0,"Ex2B"
"w10183245_ara","Read","Study2","U",2661,0,"Ex2B"
"W10192914_JML","Read","Study2","U",1386,0,"Ex2B"
"W10194212_mpn","Read","Study2","U",888,0,"Ex2B"
"w547558","Read","Study2","U",785,100,"Ex2B"
"w10131227_grd","Read","Study2","F",916,100,"Ex2B"
"W10140113ED","Read","Study2","F",1488,100,"Ex2B"
"w10154105DM","Read","Study2","F",2223,0,"Ex2B"
"w10157700_CJP","Read","Study2","F",1599,100,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","F",1052,0,"Ex2B"
"w10169795_mls","Read","Study2","F",626,0,"Ex2B"
"W10173435VPS","Read","Study2","F",2250,100,"Ex2B"
"w10175420MM","Read","Study2","F",308,100,"Ex2B"
"w10183245_ara","Read","Study2","F",2226,100,"Ex2B"
"W10192914_JML","Read","Study2","F",1061,0,"Ex2B"
"W10194212_mpn","Read","Study2","F",1214,100,"Ex2B"
"w547558","Read","Study2","F",935,100,"Ex2B"
"w10131227_grd","Read","Study2","F",1611,100,"Ex2B"
"W10140113ED","Read","Study2","F",1085,100,"Ex2B"
"w10154105DM","Read","Study2","F",2890,0,"Ex2B"
"w10157700_CJP","Read","Study2","F",1273,100,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","F",1000,100,"Ex2B"
"w10169795_mls","Read","Study2","F",522,100,"Ex2B"
"W10173435VPS","Read","Study2","F",1846,100,"Ex2B"
"w10175420MM","Read","Study2","F",730,0,"Ex2B"
"w10183245_ara","Read","Study2","F",14591,0,"Ex2B"
"W10192914_JML","Read","Study2","F",1779,100,"Ex2B"
"W10194212_mpn","Read","Study2","F",966,100,"Ex2B"
"w547558","Read","Study2","F",905,100,"Ex2B"
"w10131227_grd","Read","Study2","U",56326,0,"Ex2B"
"W10140113ED","Read","Study2","U",569,0,"Ex2B"
"w10154105DM","Read","Study2","U",4854,100,"Ex2B"
"w10157700_CJP","Read","Study2","U",1334,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","U",1327,0,"Ex2B"
"w10169795_mls","Read","Study2","U",619,0,"Ex2B"
"W10173435VPS","Read","Study2","U",1796,0,"Ex2B"
"w10175420MM","Read","Study2","U",364,0,"Ex2B"
"w10183245_ara","Read","Study2","U",1529,0,"Ex2B"
"W10192914_JML","Read","Study2","U",1076,0,"Ex2B"
"W10194212_mpn","Read","Study2","U",2616,0,"Ex2B"
"w547558","Read","Study2","U",1126,100,"Ex2B"
"w10131227_grd","Read","Study2","F",853,100,"Ex2B"
"W10140113ED","Read","Study2","F",426,100,"Ex2B"
"w10154105DM","Read","Study2","F",1768,100,"Ex2B"
"w10157700_CJP","Read","Study2","F",1211,100,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","F",1131,0,"Ex2B"
"w10169795_mls","Read","Study2","F",471,0,"Ex2B"
"W10173435VPS","Read","Study2","F",1557,100,"Ex2B"
"w10175420MM","Read","Study2","F",925,100,"Ex2B"
"w10183245_ara","Read","Study2","F",25593,100,"Ex2B"
"W10192914_JML","Read","Study2","F",1331,0,"Ex2B"
"W10194212_mpn","Read","Study2","F",2166,100,"Ex2B"
"w547558","Read","Study2","F",895,100,"Ex2B"
"w10131227_grd","Read","Study2","F",1198,100,"Ex2B"
"W10140113ED","Read","Study2","F",574,0,"Ex2B"
"w10154105DM","Read","Study2","F",2532,100,"Ex2B"
"w10157700_CJP","Read","Study2","F",1082,100,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","F",987,0,"Ex2B"
"w10169795_mls","Read","Study2","F",780,0,"Ex2B"
"W10173435VPS","Read","Study2","F",9238,100,"Ex2B"
"w10175420MM","Read","Study2","F",600,100,"Ex2B"
"w10183245_ara","Read","Study2","F",1650,100,"Ex2B"
"W10192914_JML","Read","Study2","F",872,0,"Ex2B"
"W10194212_mpn","Read","Study2","F",1339,0,"Ex2B"
"w547558","Read","Study2","F",658,100,"Ex2B"
"w10131227_grd","Read","Study2","F",1121,0,"Ex2B"
"W10140113ED","Read","Study2","F",469,0,"Ex2B"
"w10154105DM","Read","Study2","F",3640,0,"Ex2B"
"w10157700_CJP","Read","Study2","F",820,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","F",1150,0,"Ex2B"
"w10169795_mls","Read","Study2","F",672,0,"Ex2B"
"W10173435VPS","Read","Study2","F",3525,0,"Ex2B"
"w10175420MM","Read","Study2","F",465,0,"Ex2B"
"w10183245_ara","Read","Study2","F",1743,0,"Ex2B"
"W10192914_JML","Read","Study2","F",966,0,"Ex2B"
"W10194212_mpn","Read","Study2","F",1548,0,"Ex2B"
"w547558","Read","Study2","F",843,100,"Ex2B"
"w10131227_grd","Read","Study2","F",1580,0,"Ex2B"
"W10140113ED","Read","Study2","F",467,100,"Ex2B"
"w10154105DM","Read","Study2","F",1971,100,"Ex2B"
"w10157700_CJP","Read","Study2","F",1447,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","F",1752,0,"Ex2B"
"w10169795_mls","Read","Study2","F",1020,0,"Ex2B"
"W10173435VPS","Read","Study2","F",4316,100,"Ex2B"
"w10175420MM","Read","Study2","F",985,100,"Ex2B"
"w10183245_ara","Read","Study2","F",1865,0,"Ex2B"
"W10192914_JML","Read","Study2","F",1082,0,"Ex2B"
"W10194212_mpn","Read","Study2","F",1274,0,"Ex2B"
"w547558","Read","Study2","F",974,0,"Ex2B"
"w10131227_grd","Read","Study2","M",2256,0,"Ex2B"
"W10140113ED","Read","Study2","M",494,0,"Ex2B"
"w10154105DM","Read","Study2","M",5492,100,"Ex2B"
"w10157700_CJP","Read","Study2","M",1208,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","M",973,0,"Ex2B"
"w10169795_mls","Read","Study2","M",433,0,"Ex2B"
"W10173435VPS","Read","Study2","M",3482,0,"Ex2B"
"w10175420MM","Read","Study2","M",311,0,"Ex2B"
"w10183245_ara","Read","Study2","M",1396,0,"Ex2B"
"W10192914_JML","Read","Study2","M",1141,0,"Ex2B"
"W10194212_mpn","Read","Study2","M",994,100,"Ex2B"
"w547558","Read","Study2","M",1150,100,"Ex2B"
"w10131227_grd","Read","Study2","U",4631,0,"Ex2B"
"W10140113ED","Read","Study2","U",1723,100,"Ex2B"
"w10154105DM","Read","Study2","U",2359,100,"Ex2B"
"w10157700_CJP","Read","Study2","U",2164,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","U",1474,0,"Ex2B"
"w10169795_mls","Read","Study2","U",425,0,"Ex2B"
"W10173435VPS","Read","Study2","U",3405,0,"Ex2B"
"w10175420MM","Read","Study2","U",544,0,"Ex2B"
"w10183245_ara","Read","Study2","U",1780,0,"Ex2B"
"W10192914_JML","Read","Study2","U",1205,0,"Ex2B"
"W10194212_mpn","Read","Study2","U",3927,0,"Ex2B"
"w547558","Read","Study2","U",1055,100,"Ex2B"
"w10131227_grd","Read","Study2","U",1055,0,"Ex2B"
"W10140113ED","Read","Study2","U",1330,0,"Ex2B"
"w10154105DM","Read","Study2","U",2957,0,"Ex2B"
"w10157700_CJP","Read","Study2","U",1971,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","U",3117,0,"Ex2B"
"w10169795_mls","Read","Study2","U",718,0,"Ex2B"
"W10173435VPS","Read","Study2","U",5074,100,"Ex2B"
"w10175420MM","Read","Study2","U",742,0,"Ex2B"
"w10183245_ara","Read","Study2","U",1604,0,"Ex2B"
"W10192914_JML","Read","Study2","U",1843,0,"Ex2B"
"W10194212_mpn","Read","Study2","U",1543,0,"Ex2B"
"w547558","Read","Study2","U",768,0,"Ex2B"
"w10131227_grd","Read","Study2","F",686,0,"Ex2B"
"W10140113ED","Read","Study2","F",1976,100,"Ex2B"
"w10154105DM","Read","Study2","F",1369,0,"Ex2B"
"w10157700_CJP","Read","Study2","F",2408,100,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","F",973,0,"Ex2B"
"w10169795_mls","Read","Study2","F",978,100,"Ex2B"
"W10173435VPS","Read","Study2","F",12579,0,"Ex2B"
"w10175420MM","Read","Study2","F",551,100,"Ex2B"
"w10183245_ara","Read","Study2","F",1407,100,"Ex2B"
"W10192914_JML","Read","Study2","F",1379,100,"Ex2B"
"W10194212_mpn","Read","Study2","F",720,100,"Ex2B"
"w547558","Read","Study2","F",730,100,"Ex2B"
"w10131227_grd","Read","Study2","M",1159,0,"Ex2B"
"W10140113ED","Read","Study2","M",1986,100,"Ex2B"
"w10154105DM","Read","Study2","M",3178,100,"Ex2B"
"w10157700_CJP","Read","Study2","M",1696,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","M",1952,0,"Ex2B"
"w10169795_mls","Read","Study2","M",445,0,"Ex2B"
"W10173435VPS","Read","Study2","M",4773,0,"Ex2B"
"w10175420MM","Read","Study2","M",593,0,"Ex2B"
"w10183245_ara","Read","Study2","M",917,0,"Ex2B"
"W10192914_JML","Read","Study2","M",982,0,"Ex2B"
"W10194212_mpn","Read","Study2","M",935,100,"Ex2B"
"w547558","Read","Study2","M",1001,100,"Ex2B"
"w10131227_grd","Read","Study2","F",1251,0,"Ex2B"
"W10140113ED","Read","Study2","F",394,100,"Ex2B"
"w10154105DM","Read","Study2","F",2047,100,"Ex2B"
"w10157700_CJP","Read","Study2","F",1342,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","F",1033,0,"Ex2B"
"w10169795_mls","Read","Study2","F",916,0,"Ex2B"
"W10173435VPS","Read","Study2","F",2295,0,"Ex2B"
"w10175420MM","Read","Study2","F",9939,100,"Ex2B"
"w10183245_ara","Read","Study2","F",2105,100,"Ex2B"
"W10192914_JML","Read","Study2","F",1291,100,"Ex2B"
"W10194212_mpn","Read","Study2","F",1449,100,"Ex2B"
"w547558","Read","Study2","F",709,100,"Ex2B"
"w10131227_grd","Read","Study2","M",44021,0,"Ex2B"
"W10140113ED","Read","Study2","M",580,0,"Ex2B"
"w10154105DM","Read","Study2","M",1932,0,"Ex2B"
"w10157700_CJP","Read","Study2","M",1114,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","M",2187,0,"Ex2B"
"w10169795_mls","Read","Study2","M",732,0,"Ex2B"
"W10173435VPS","Read","Study2","M",2783,0,"Ex2B"
"w10175420MM","Read","Study2","M",576,0,"Ex2B"
"w10183245_ara","Read","Study2","M",1837,0,"Ex2B"
"W10192914_JML","Read","Study2","M",1442,100,"Ex2B"
"W10194212_mpn","Read","Study2","M",914,0,"Ex2B"
"w547558","Read","Study2","M",878,100,"Ex2B"
"w10131227_grd","Read","Study2","U",1778,0,"Ex2B"
"W10140113ED","Read","Study2","U",1717,0,"Ex2B"
"w10154105DM","Read","Study2","U",2141,0,"Ex2B"
"w10157700_CJP","Read","Study2","U",1124,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","U",1676,0,"Ex2B"
"w10169795_mls","Read","Study2","U",679,0,"Ex2B"
"W10173435VPS","Read","Study2","U",1562,0,"Ex2B"
"w10175420MM","Read","Study2","U",425,0,"Ex2B"
"w10183245_ara","Read","Study2","U",1319,0,"Ex2B"
"W10192914_JML","Read","Study2","U",1488,0,"Ex2B"
"W10194212_mpn","Read","Study2","U",879,0,"Ex2B"
"w547558","Read","Study2","U",895,100,"Ex2B"
"w10131227_grd","Read","Study2","F",1582,100,"Ex2B"
"W10140113ED","Read","Study2","F",867,0,"Ex2B"
"w10154105DM","Read","Study2","F",2069,100,"Ex2B"
"w10157700_CJP","Read","Study2","F",1098,0,"Ex2B"
"w10161018@usm.edu_JRM","Read","Study2","F",1128,0,"Ex2B"
"w10169795_mls","Read","Study2","F",675,100,"Ex2B"
"W10173435VPS","Read","Study2","F",3755,0,"Ex2B"
"w10175420MM","Read","Study2","F",726,100,"Ex2B"
