"id","encoding","direction","Response.RT","score","experiment"
"w10162598_SNJ","Read","F",5978,100,"Ex1B"
"w10166105PM","Read","F",1553,0,"Ex1B"
"w10167317_hms","Read","F",1815,0,"Ex1B"
"w1016751slc","Read","F",6891,0,"Ex1B"
"w10168496_hah","Read","F",1805,100,"Ex1B"
"w10181443km","Read","F",2911,100,"Ex1B"
"w10188493_yjj","Read","F",4147,100,"Ex1B"
"w10193069_sc","Read","F",2611,100,"Ex1B"
"10120923LH","Read","U",1849,0,"Ex1B"
"10129650KM","Read","U",3830,0,"Ex1B"
"10138868CH","Read","U",1512,0,"Ex1B"
"10163652TLW","Read","U",3596,100,"Ex1B"
"10177695TW","Read","U",14593,100,"Ex1B"
"10180633GS","Read","U",693,0,"Ex1B"
"w10059303_oms","Read","U",7150,0,"Ex1B"
"w10066961_rl","Read","U",1205,0,"Ex1B"
"w10085218KGC","Read","U",7689,100,"Ex1B"
"w10099070AB","Read","U",2628,0,"Ex1B"
"w10099139_AB","Read","U",6970,0,"Ex1B"
"w10118240","Read","U",3065,100,"Ex1B"
"w10121373","Read","U",5282,0,"Ex1B"
"w10139706","Read","U",6157,0,"Ex1B"
"w10140719_esr","Read","U",1805,0,"Ex1B"
"w10141507To","Read","U",1854,0,"Ex1B"
"w10141560_FG","Read","U",2356,0,"Ex1B"
"w10145939_jej","Read","U",2788,100,"Ex1B"
"w10146497_lmk","Read","U",1982,0,"Ex1B"
"w10147723_ifv","Read","U",12912,0,"Ex1B"
"w10154561DH","Read","U",7228,0,"Ex1B"
"w10157910IN","Read","U",4892,100,"Ex1B"
"w10161911MW","Read","U",15803,100,"Ex1B"
"w10162598_SNJ","Read","U",5950,100,"Ex1B"
"w10166105PM","Read","U",953,0,"Ex1B"
"w10167317_hms","Read","U",2576,0,"Ex1B"
"w1016751slc","Read","U",2044,0,"Ex1B"
"w10168496_hah","Read","U",1876,100,"Ex1B"
"w10181443km","Read","U",3074,100,"Ex1B"
"w10188493_yjj","Read","U",5728,100,"Ex1B"
"w10193069_sc","Read","U",16631,0,"Ex1B"
"10120923LH","Read","M",2806,0,"Ex1B"
"10129650KM","Read","M",514,0,"Ex1B"
"10138868CH","Read","M",1619,0,"Ex1B"
"10163652TLW","Read","M",2919,100,"Ex1B"
"10177695TW","Read","M",7332,100,"Ex1B"
"10180633GS","Read","M",1285,0,"Ex1B"
"w10059303_oms","Read","M",5488,0,"Ex1B"
"w10066961_rl","Read","M",1474,0,"Ex1B"
"w10085218KGC","Read","M",8429,0,"Ex1B"
"w10099070AB","Read","M",18254,100,"Ex1B"
"w10099139_AB","Read","M",17497,0,"Ex1B"
"w10118240","Read","M",3377,100,"Ex1B"
"w10121373","Read","M",1932,100,"Ex1B"
"w10139706","Read","M",3080,0,"Ex1B"
"w10140719_esr","Read","M",4056,0,"Ex1B"
"w10141507To","Read","M",6158,0,"Ex1B"
"w10141560_FG","Read","M",1845,0,"Ex1B"
"w10145939_jej","Read","M",2423,0,"Ex1B"
"w10146497_lmk","Read","M",2503,100,"Ex1B"
"w10147723_ifv","Read","M",2574,0,"Ex1B"
"w10154561DH","Read","M",4328,0,"Ex1B"
"w10157910IN","Read","M",2281,0,"Ex1B"
"w10161911MW","Read","M",3718,100,"Ex1B"
"w10162598_SNJ","Read","M",9592,100,"Ex1B"
"w10166105PM","Read","M",4071,0,"Ex1B"
"w10167317_hms","Read","M",7978,0,"Ex1B"
"w1016751slc","Read","M",2018,0,"Ex1B"
"w10168496_hah","Read","M",6450,100,"Ex1B"
"w10181443km","Read","M",8049,0,"Ex1B"
"w10188493_yjj","Read","M",1203,0,"Ex1B"
"w10193069_sc","Read","M",5576,100,"Ex1B"
"10120923LH","Read","F",2249,0,"Ex1B"
"10129650KM","Read","F",3589,0,"Ex1B"
"10138868CH","Read","F",1928,0,"Ex1B"
"10163652TLW","Read","F",1755,100,"Ex1B"
"10177695TW","Read","F",6999,100,"Ex1B"
"10180633GS","Read","F",1401,100,"Ex1B"
"w10059303_oms","Read","F",6815,100,"Ex1B"
"w10066961_rl","Read","F",1138,0,"Ex1B"
"w10085218KGC","Read","F",3763,100,"Ex1B"
"w10099070AB","Read","F",3243,0,"Ex1B"
"w10099139_AB","Read","F",5025,0,"Ex1B"
"w10118240","Read","F",2323,100,"Ex1B"
"w10121373","Read","F",4505,0,"Ex1B"
"w10139706","Read","F",3698,100,"Ex1B"
"w10140719_esr","Read","F",1688,100,"Ex1B"
"w10141507To","Read","F",1878,100,"Ex1B"
"w10141560_FG","Read","F",2938,0,"Ex1B"
"w10145939_jej","Read","F",1868,100,"Ex1B"
"w10146497_lmk","Read","F",1992,100,"Ex1B"
"w10147723_ifv","Read","F",1577,100,"Ex1B"
"w10154561DH","Read","F",2918,0,"Ex1B"
"w10157910IN","Read","F",3567,100,"Ex1B"
"w10161911MW","Read","F",4251,100,"Ex1B"
"w10162598_SNJ","Read","F",5080,100,"Ex1B"
"w10166105PM","Read","F",1366,100,"Ex1B"
"w10167317_hms","Read","F",3429,100,"Ex1B"
"w1016751slc","Read","F",3996,0,"Ex1B"
"w10168496_hah","Read","F",1256,100,"Ex1B"
"w10181443km","Read","F",1444,100,"Ex1B"
"w10188493_yjj","Read","F",2083,0,"Ex1B"
"w10193069_sc","Read","F",5256,100,"Ex1B"
"10120923LH","Read","F",2322,0,"Ex1B"
"10129650KM","Read","F",4067,100,"Ex1B"
"10138868CH","Read","F",3092,0,"Ex1B"
"10163652TLW","Read","F",4620,0,"Ex1B"
"10177695TW","Read","F",24867,100,"Ex1B"
"10180633GS","Read","F",641,0,"Ex1B"
"w10059303_oms","Read","F",4033,0,"Ex1B"
"w10066961_rl","Read","F",1028,0,"Ex1B"
"w10085218KGC","Read","F",10266,0,"Ex1B"
"w10099070AB","Read","F",4352,0,"Ex1B"
"w10099139_AB","Read","F",2963,100,"Ex1B"
"w10118240","Read","F",3481,100,"Ex1B"
"w10121373","Read","F",10428,0,"Ex1B"
"w10139706","Read","F",8560,0,"Ex1B"
"w10140719_esr","Read","F",3010,100,"Ex1B"
"w10141507To","Read","F",2703,0,"Ex1B"
"w10141560_FG","Read","F",2878,0,"Ex1B"
"w10145939_jej","Read","F",5214,100,"Ex1B"
"w10146497_lmk","Read","F",1615,0,"Ex1B"
"w10147723_ifv","Read","F",1998,100,"Ex1B"
"w10154561DH","Read","F",3130,100,"Ex1B"
"w10157910IN","Read","F",2013,0,"Ex1B"
"w10161911MW","Read","F",2022,0,"Ex1B"
"w10162598_SNJ","Read","F",8888,100,"Ex1B"
"w10166105PM","Read","F",1824,0,"Ex1B"
"w10167317_hms","Read","F",2573,0,"Ex1B"
"w1016751slc","Read","F",2206,100,"Ex1B"
"w10168496_hah","Read","F",1346,100,"Ex1B"
"w10181443km","Read","F",2996,0,"Ex1B"
"w10188493_yjj","Read","F",1021,0,"Ex1B"
"w10193069_sc","Read","F",14117,100,"Ex1B"
"10120923LH","Read","F",2502,100,"Ex1B"
"10129650KM","Read","F",2525,0,"Ex1B"
"10138868CH","Read","F",1962,0,"Ex1B"
"10163652TLW","Read","F",4295,0,"Ex1B"
"10177695TW","Read","F",35695,100,"Ex1B"
"10180633GS","Read","F",2333,100,"Ex1B"
"w10059303_oms","Read","F",4605,100,"Ex1B"
"w10066961_rl","Read","F",935,0,"Ex1B"
"w10085218KGC","Read","F",5769,0,"Ex1B"
"w10099070AB","Read","F",3180,100,"Ex1B"
"w10099139_AB","Read","F",3798,100,"Ex1B"
"w10118240","Read","F",1442,0,"Ex1B"
"w10121373","Read","F",2930,100,"Ex1B"
"w10139706","Read","F",7076,0,"Ex1B"
"w10140719_esr","Read","F",2329,100,"Ex1B"
"w10141507To","Read","F",5553,0,"Ex1B"
"w10141560_FG","Read","F",2736,0,"Ex1B"
"w10145939_jej","Read","F",4187,100,"Ex1B"
"w10146497_lmk","Read","F",5753,100,"Ex1B"
"w10147723_ifv","Read","F",2250,100,"Ex1B"
"w10154561DH","Read","F",3719,0,"Ex1B"
"w10157910IN","Read","F",2773,100,"Ex1B"
"w10161911MW","Read","F",9653,0,"Ex1B"
"w10162598_SNJ","Read","F",14738,100,"Ex1B"
"w10166105PM","Read","F",2449,0,"Ex1B"
"w10167317_hms","Read","F",3233,100,"Ex1B"
"w1016751slc","Read","F",2942,0,"Ex1B"
"w10168496_hah","Read","F",3311,0,"Ex1B"
"w10181443km","Read","F",4394,0,"Ex1B"
"w10188493_yjj","Read","F",3294,100,"Ex1B"
"w10193069_sc","Read","F",2758,100,"Ex1B"
"10120923LH","Read","F",1562,0,"Ex1B"
"10129650KM","Read","F",4669,0,"Ex1B"
"10138868CH","Read","F",2409,100,"Ex1B"
"10163652TLW","Read","F",5034,0,"Ex1B"
"10177695TW","Read","F",6375,100,"Ex1B"
"10180633GS","Read","F",3827,0,"Ex1B"
"w10059303_oms","Read","F",7827,0,"Ex1B"
"w10066961_rl","Read","F",1298,0,"Ex1B"
"w10085218KGC","Read","F",17756,0,"Ex1B"
"w10099070AB","Read","F",4547,0,"Ex1B"
"w10099139_AB","Read","F",16983,100,"Ex1B"
"w10118240","Read","F",1950,100,"Ex1B"
"w10121373","Read","F",4124,0,"Ex1B"
"w10139706","Read","F",4644,0,"Ex1B"
"w10140719_esr","Read","F",1949,100,"Ex1B"
"w10141507To","Read","F",4468,100,"Ex1B"
"w10141560_FG","Read","F",2153,0,"Ex1B"
"w10145939_jej","Read","F",4377,100,"Ex1B"
"w10146497_lmk","Read","F",7144,100,"Ex1B"
"w10147723_ifv","Read","F",1506,100,"Ex1B"
"w10154561DH","Read","F",8320,0,"Ex1B"
"w10157910IN","Read","F",2748,0,"Ex1B"
"w10161911MW","Read","F",6885,0,"Ex1B"
"w10162598_SNJ","Read","F",6369,100,"Ex1B"
"w10166105PM","Read","F",1257,0,"Ex1B"
"w10167317_hms","Read","F",2155,0,"Ex1B"
"w1016751slc","Read","F",3140,0,"Ex1B"
"w10168496_hah","Read","F",2672,100,"Ex1B"
"w10181443km","Read","F",1704,100,"Ex1B"
"w10188493_yjj","Read","F",2964,0,"Ex1B"
"w10193069_sc","Read","F",15828,100,"Ex1B"
"10120923LH","Read","M",1811,0,"Ex1B"
"10129650KM","Read","M",3421,0,"Ex1B"
"10138868CH","Read","M",2234,0,"Ex1B"
"10163652TLW","Read","M",2092,0,"Ex1B"
"10177695TW","Read","M",13321,100,"Ex1B"
"10180633GS","Read","M",2348,100,"Ex1B"
"w10059303_oms","Read","M",2980,100,"Ex1B"
"w10066961_rl","Read","M",1665,0,"Ex1B"
"w10085218KGC","Read","M",4700,100,"Ex1B"
"w10099070AB","Read","M",1109,0,"Ex1B"
"w10099139_AB","Read","M",3164,0,"Ex1B"
"w10118240","Read","M",4493,100,"Ex1B"
"w10121373","Read","M",4928,100,"Ex1B"
"w10139706","Read","M",2778,0,"Ex1B"
"w10140719_esr","Read","M",1736,0,"Ex1B"
"w10141507To","Read","M",1889,0,"Ex1B"
"w10141560_FG","Read","M",3182,0,"Ex1B"
"w10145939_jej","Read","M",2048,0,"Ex1B"
"w10146497_lmk","Read","M",3076,100,"Ex1B"
"w10147723_ifv","Read","M",2008,100,"Ex1B"
"w10154561DH","Read","M",3891,100,"Ex1B"
"w10157910IN","Read","M",2281,0,"Ex1B"
"w10161911MW","Read","M",13046,0,"Ex1B"
"w10162598_SNJ","Read","M",9037,100,"Ex1B"
"w10166105PM","Read","M",2205,0,"Ex1B"
"w10167317_hms","Read","M",2626,0,"Ex1B"
"w1016751slc","Read","M",2317,0,"Ex1B"
"w10168496_hah","Read","M",3115,100,"Ex1B"
"w10181443km","Read","M",946,0,"Ex1B"
"w10188493_yjj","Read","M",2866,0,"Ex1B"
"w10193069_sc","Read","M",11603,100,"Ex1B"
"10120923LH","Read","U",8817,0,"Ex1B"
"10129650KM","Read","U",212,0,"Ex1B"
"10138868CH","Read","U",2510,0,"Ex1B"
"10163652TLW","Read","U",5985,100,"Ex1B"
"10177695TW","Read","U",17175,100,"Ex1B"
"10180633GS","Read","U",3826,0,"Ex1B"
"w10059303_oms","Read","U",4204,0,"Ex1B"
"w10066961_rl","Read","U",1124,0,"Ex1B"
"w10085218KGC","Read","U",16391,0,"Ex1B"
"w10099070AB","Read","U",1227,0,"Ex1B"
"w10099139_AB","Read","U",6386,0,"Ex1B"
"w10118240","Read","U",3026,100,"Ex1B"
"w10121373","Read","U",3758,100,"Ex1B"
"w10139706","Read","U",7465,100,"Ex1B"
"w10140719_esr","Read","U",1355,0,"Ex1B"
"w10141507To","Read","U",4583,0,"Ex1B"
"w10141560_FG","Read","U",6158,100,"Ex1B"
"w10145939_jej","Read","U",3670,0,"Ex1B"
"w10146497_lmk","Read","U",11965,100,"Ex1B"
"w10147723_ifv","Read","U",3057,100,"Ex1B"
"w10154561DH","Read","U",4715,0,"Ex1B"
"w10157910IN","Read","U",2169,0,"Ex1B"
"w10161911MW","Read","U",3248,0,"Ex1B"
"w10162598_SNJ","Read","U",9697,100,"Ex1B"
"w10166105PM","Read","U",3378,0,"Ex1B"
"w10167317_hms","Read","U",4360,0,"Ex1B"
"w1016751slc","Read","U",3661,0,"Ex1B"
"w10168496_hah","Read","U",2797,100,"Ex1B"
"w10181443km","Read","U",2220,0,"Ex1B"
"w10188493_yjj","Read","U",2344,0,"Ex1B"
"w10193069_sc","Read","U",17731,100,"Ex1B"
"10120923LH","Read","U",3229,100,"Ex1B"
"10129650KM","Read","U",4171,0,"Ex1B"
"10138868CH","Read","U",2310,100,"Ex1B"
"10163652TLW","Read","U",5040,0,"Ex1B"
"10177695TW","Read","U",9916,100,"Ex1B"
"10180633GS","Read","U",710,0,"Ex1B"
"w10059303_oms","Read","U",9070,100,"Ex1B"
"w10066961_rl","Read","U",1618,0,"Ex1B"
"w10085218KGC","Read","U",5869,100,"Ex1B"
"w10099070AB","Read","U",1005,0,"Ex1B"
"w10099139_AB","Read","U",25737,0,"Ex1B"
"w10118240","Read","U",1515,0,"Ex1B"
"w10121373","Read","U",3810,100,"Ex1B"
"w10139706","Read","U",11516,0,"Ex1B"
"w10140719_esr","Read","U",5115,0,"Ex1B"
"w10141507To","Read","U",5008,0,"Ex1B"
"w10141560_FG","Read","U",5773,0,"Ex1B"
"w10145939_jej","Read","U",6431,0,"Ex1B"
"w10146497_lmk","Read","U",2703,0,"Ex1B"
"w10147723_ifv","Read","U",2847,0,"Ex1B"
"w10154561DH","Read","U",5351,0,"Ex1B"
"w10157910IN","Read","U",3332,0,"Ex1B"
"w10161911MW","Read","U",2204,0,"Ex1B"
"w10162598_SNJ","Read","U",5818,100,"Ex1B"
"w10166105PM","Read","U",2130,0,"Ex1B"
"w10167317_hms","Read","U",4365,100,"Ex1B"
"w1016751slc","Read","U",2594,0,"Ex1B"
"w10168496_hah","Read","U",5473,0,"Ex1B"
"w10181443km","Read","U",1279,0,"Ex1B"
"w10188493_yjj","Read","U",2149,0,"Ex1B"
"w10193069_sc","Read","U",6372,100,"Ex1B"
"10120923LH","Read","F",1874,100,"Ex1B"
"10129650KM","Read","F",4213,100,"Ex1B"
"10138868CH","Read","F",2165,100,"Ex1B"
"10163652TLW","Read","F",4100,0,"Ex1B"
"10177695TW","Read","F",21037,100,"Ex1B"
"10180633GS","Read","F",822,0,"Ex1B"
"w10059303_oms","Read","F",4845,100,"Ex1B"
"w10066961_rl","Read","F",1818,0,"Ex1B"
"w10085218KGC","Read","F",5112,100,"Ex1B"
"w10099070AB","Read","F",3124,100,"Ex1B"
"w10099139_AB","Read","F",4237,100,"Ex1B"
"w10118240","Read","F",2405,100,"Ex1B"
"w10121373","Read","F",3879,0,"Ex1B"
"w10139706","Read","F",3698,100,"Ex1B"
"w10140719_esr","Read","F",1985,100,"Ex1B"
"w10141507To","Read","F",4349,0,"Ex1B"
"w10141560_FG","Read","F",3797,100,"Ex1B"
"w10145939_jej","Read","F",1676,100,"Ex1B"
"w10146497_lmk","Read","F",2570,100,"Ex1B"
"w10147723_ifv","Read","F",3245,100,"Ex1B"
"w10154561DH","Read","F",3142,0,"Ex1B"
"w10157910IN","Read","F",2687,100,"Ex1B"
"w10161911MW","Read","F",4768,100,"Ex1B"
"w10162598_SNJ","Read","F",15789,100,"Ex1B"
"w10166105PM","Read","F",1451,0,"Ex1B"
"w10167317_hms","Read","F",1734,0,"Ex1B"
"w1016751slc","Read","F",2546,100,"Ex1B"
"w10168496_hah","Read","F",1461,100,"Ex1B"
"w10181443km","Read","F",804,0,"Ex1B"
"w10188493_yjj","Read","F",2559,0,"Ex1B"
"w10193069_sc","Read","F",6193,100,"Ex1B"
"10120923LH","Read","M",4837,0,"Ex1B"
"10129650KM","Read","M",5098,0,"Ex1B"
"10138868CH","Read","M",3822,0,"Ex1B"
"10163652TLW","Read","M",2326,0,"Ex1B"
"10177695TW","Read","M",18948,100,"Ex1B"
"10180633GS","Read","M",780,0,"Ex1B"
"w10059303_oms","Read","M",4362,0,"Ex1B"
"w10066961_rl","Read","M",927,0,"Ex1B"
"w10085218KGC","Read","M",8333,0,"Ex1B"
"w10099070AB","Read","M",4449,0,"Ex1B"
"w10099139_AB","Read","M",7407,0,"Ex1B"
"w10118240","Read","M",1171,0,"Ex1B"
"w10121373","Read","M",3223,0,"Ex1B"
"w10139706","Read","M",6047,0,"Ex1B"
"w10140719_esr","Read","M",1643,100,"Ex1B"
"w10141507To","Read","M",2067,100,"Ex1B"
"w10141560_FG","Read","M",2100,0,"Ex1B"
"w10145939_jej","Read","M",2384,0,"Ex1B"
"w10146497_lmk","Read","M",2721,0,"Ex1B"
"w10147723_ifv","Read","M",7870,0,"Ex1B"
"w10154561DH","Read","M",4286,100,"Ex1B"
"w10157910IN","Read","M",3153,0,"Ex1B"
"w10161911MW","Read","M",15888,100,"Ex1B"
"w10162598_SNJ","Read","M",12214,100,"Ex1B"
"w10166105PM","Read","M",1105,0,"Ex1B"
"w10167317_hms","Read","M",2625,0,"Ex1B"
"w1016751slc","Read","M",3541,0,"Ex1B"
"w10168496_hah","Read","M",6745,100,"Ex1B"
"w10181443km","Read","M",2030,0,"Ex1B"
"w10188493_yjj","Read","M",5638,0,"Ex1B"
"w10193069_sc","Read","M",6680,100,"Ex1B"
"10120923LH","Read","M",2054,0,"Ex1B"
"10129650KM","Read","M",4837,0,"Ex1B"
"10138868CH","Read","M",2464,100,"Ex1B"
"10163652TLW","Read","M",3183,100,"Ex1B"
"10177695TW","Read","M",8512,100,"Ex1B"
"10180633GS","Read","M",4003,100,"Ex1B"
"w10059303_oms","Read","M",7341,100,"Ex1B"
"w10066961_rl","Read","M",4211,100,"Ex1B"
"w10085218KGC","Read","M",5137,100,"Ex1B"
"w10099070AB","Read","M",5016,100,"Ex1B"
"w10099139_AB","Read","M",2882,0,"Ex1B"
"w10118240","Read","M",1562,0,"Ex1B"
"w10121373","Read","M",2552,100,"Ex1B"
"w10139706","Read","M",3668,0,"Ex1B"
"w10140719_esr","Read","M",1509,0,"Ex1B"
"w10141507To","Read","M",3143,100,"Ex1B"
"w10141560_FG","Read","M",2060,100,"Ex1B"
"w10145939_jej","Read","M",2104,100,"Ex1B"
"w10146497_lmk","Read","M",2880,100,"Ex1B"
"w10147723_ifv","Read","M",3147,100,"Ex1B"
"w10154561DH","Read","M",3454,100,"Ex1B"
"w10157910IN","Read","M",2741,100,"Ex1B"
"w10161911MW","Read","M",4471,100,"Ex1B"
"w10162598_SNJ","Read","M",10441,100,"Ex1B"
"w10166105PM","Read","M",3244,0,"Ex1B"
"w10167317_hms","Read","M",2852,100,"Ex1B"
"w1016751slc","Read","M",4603,0,"Ex1B"
"w10168496_hah","Read","M",1679,100,"Ex1B"
"w10181443km","Read","M",829,0,"Ex1B"
"w10188493_yjj","Read","M",927,0,"Ex1B"
"w10193069_sc","Read","M",3802,100,"Ex1B"
"10120923LH","Read","F",2717,0,"Ex1B"
"10129650KM","Read","F",1191,0,"Ex1B"
"10138868CH","Read","F",2213,0,"Ex1B"
"10163652TLW","Read","F",2750,100,"Ex1B"
"10177695TW","Read","F",12220,100,"Ex1B"
"10180633GS","Read","F",1805,0,"Ex1B"
"w10059303_oms","Read","F",6088,0,"Ex1B"
"w10066961_rl","Read","F",3069,100,"Ex1B"
"w10085218KGC","Read","F",5566,0,"Ex1B"
"w10099070AB","Read","F",3263,100,"Ex1B"
"w10099139_AB","Read","F",5155,0,"Ex1B"
"w10118240","Read","F",2661,100,"Ex1B"
"w10121373","Read","F",6288,0,"Ex1B"
"w10139706","Read","F",3413,0,"Ex1B"
"w10140719_esr","Read","F",4612,100,"Ex1B"
"w10141507To","Read","F",2646,0,"Ex1B"
"w10141560_FG","Read","F",1403,0,"Ex1B"
"w10145939_jej","Read","F",1958,100,"Ex1B"
"w10146497_lmk","Read","F",2482,100,"Ex1B"
"w10147723_ifv","Read","F",2871,100,"Ex1B"
"w10154561DH","Read","F",6971,0,"Ex1B"
"w10157910IN","Read","F",3485,100,"Ex1B"
"w10161911MW","Read","F",1957,0,"Ex1B"
"w10162598_SNJ","Read","F",9883,100,"Ex1B"
"w10166105PM","Read","F",5088,100,"Ex1B"
"w10167317_hms","Read","F",2015,100,"Ex1B"
"w1016751slc","Read","F",2556,0,"Ex1B"
"w10168496_hah","Read","F",2603,100,"Ex1B"
"w10181443km","Read","F",815,0,"Ex1B"
"w10188493_yjj","Read","F",4986,0,"Ex1B"
"w10193069_sc","Read","F",2502,100,"Ex1B"
"10120923LH","Read","U",1416,0,"Ex1B"
"10129650KM","Read","U",2372,0,"Ex1B"
"10138868CH","Read","U",2452,0,"Ex1B"
"10163652TLW","Read","U",4893,0,"Ex1B"
"10177695TW","Read","U",42057,100,"Ex1B"
"10180633GS","Read","U",1814,0,"Ex1B"
"w10059303_oms","Read","U",4826,0,"Ex1B"
"w10066961_rl","Read","U",1386,0,"Ex1B"
"w10085218KGC","Read","U",5918,0,"Ex1B"
"w10099070AB","Read","U",3920,0,"Ex1B"
"w10099139_AB","Read","U",3448,0,"Ex1B"
"w10118240","Read","U",1412,0,"Ex1B"
"w10121373","Read","U",2006,0,"Ex1B"
"w10139706","Read","U",3655,100,"Ex1B"
"w10140719_esr","Read","U",2490,0,"Ex1B"
"w10141507To","Read","U",2027,0,"Ex1B"
"w10141560_FG","Read","U",2591,0,"Ex1B"
"w10145939_jej","Read","U",1637,100,"Ex1B"
"w10146497_lmk","Read","U",3721,0,"Ex1B"
"w10147723_ifv","Read","U",2254,100,"Ex1B"
"w10154561DH","Read","U",7238,0,"Ex1B"
"w10157910IN","Read","U",2757,100,"Ex1B"
"w10161911MW","Read","U",3579,0,"Ex1B"
"w10162598_SNJ","Read","U",4105,0,"Ex1B"
"w10166105PM","Read","U",4923,0,"Ex1B"
"w10167317_hms","Read","U",1760,0,"Ex1B"
"w1016751slc","Read","U",11984,0,"Ex1B"
"w10168496_hah","Read","U",2626,0,"Ex1B"
"w10181443km","Read","U",907,0,"Ex1B"
"w10188493_yjj","Read","U",6661,0,"Ex1B"
"w10193069_sc","Read","U",3020,100,"Ex1B"
"10120923LH","Read","F",4440,0,"Ex1B"
"10129650KM","Read","F",5751,0,"Ex1B"
"10138868CH","Read","F",3179,0,"Ex1B"
"10163652TLW","Read","F",3475,0,"Ex1B"
"10177695TW","Read","F",16184,100,"Ex1B"
"10180633GS","Read","F",606,0,"Ex1B"
"w10059303_oms","Read","F",17421,0,"Ex1B"
"w10066961_rl","Read","F",1493,0,"Ex1B"
"w10085218KGC","Read","F",5557,100,"Ex1B"
"w10099070AB","Read","F",3626,100,"Ex1B"
"w10099139_AB","Read","F",12230,0,"Ex1B"
"w10118240","Read","F",2902,100,"Ex1B"
"w10121373","Read","F",3902,0,"Ex1B"
"w10139706","Read","F",2885,100,"Ex1B"
"w10140719_esr","Read","F",1708,100,"Ex1B"
"w10141507To","Read","F",8192,0,"Ex1B"
"w10141560_FG","Read","F",1653,100,"Ex1B"
"w10145939_jej","Read","F",1787,100,"Ex1B"
"w10146497_lmk","Read","F",2215,100,"Ex1B"
"w10147723_ifv","Read","F",1697,100,"Ex1B"
"w10154561DH","Read","F",3208,100,"Ex1B"
"w10157910IN","Read","F",2463,100,"Ex1B"
"w10161911MW","Read","F",5261,100,"Ex1B"
"w10162598_SNJ","Read","F",5955,100,"Ex1B"
"w10166105PM","Read","F",1472,100,"Ex1B"
"w10167317_hms","Read","F",3107,100,"Ex1B"
"w1016751slc","Read","F",2316,0,"Ex1B"
"w10168496_hah","Read","F",1701,100,"Ex1B"
"w10181443km","Read","F",1324,100,"Ex1B"
"w10188493_yjj","Read","F",3581,0,"Ex1B"
"w10193069_sc","Read","F",5659,100,"Ex1B"
"10120923LH","Read","F",2130,0,"Ex1B"
"10129650KM","Read","F",3903,100,"Ex1B"
"10138868CH","Read","F",2340,0,"Ex1B"
"10163652TLW","Read","F",4037,0,"Ex1B"
"10177695TW","Read","F",8459,100,"Ex1B"
"10180633GS","Read","F",1801,100,"Ex1B"
"w10059303_oms","Read","F",3870,0,"Ex1B"
"w10066961_rl","Read","F",3596,0,"Ex1B"
"w10085218KGC","Read","F",5365,0,"Ex1B"
"w10099070AB","Read","F",4500,0,"Ex1B"
"w10099139_AB","Read","F",3252,100,"Ex1B"
"w10118240","Read","F",2044,100,"Ex1B"
"w10121373","Read","F",2055,100,"Ex1B"
"w10139706","Read","F",3840,100,"Ex1B"
"w10140719_esr","Read","F",1001,0,"Ex1B"
"w10141507To","Read","F",5075,100,"Ex1B"
"w10141560_FG","Read","F",2063,0,"Ex1B"
"w10145939_jej","Read","F",2224,100,"Ex1B"
"w10146497_lmk","Read","F",14603,100,"Ex1B"
"w10147723_ifv","Read","F",1967,100,"Ex1B"
"w10154561DH","Read","F",3805,0,"Ex1B"
"w10157910IN","Read","F",3068,100,"Ex1B"
"w10161911MW","Read","F",8187,100,"Ex1B"
"w10162598_SNJ","Read","F",5486,100,"Ex1B"
"w10166105PM","Read","F",2539,100,"Ex1B"
"w10167317_hms","Read","F",2555,100,"Ex1B"
"w1016751slc","Read","F",1748,0,"Ex1B"
"w10168496_hah","Read","F",13003,100,"Ex1B"
"w10181443km","Read","F",3452,0,"Ex1B"
"w10188493_yjj","Read","F",3038,0,"Ex1B"
"w10193069_sc","Read","F",4091,100,"Ex1B"
"10120923LH","Read","F",3021,100,"Ex1B"
"10129650KM","Read","F",315,0,"Ex1B"
"10138868CH","Read","F",1883,100,"Ex1B"
"10163652TLW","Read","F",3824,0,"Ex1B"
"10177695TW","Read","F",76317,100,"Ex1B"
"10180633GS","Read","F",1040,0,"Ex1B"
"w10059303_oms","Read","F",11368,0,"Ex1B"
"w10066961_rl","Read","F",4197,100,"Ex1B"
"w10085218KGC","Read","F",4297,100,"Ex1B"
"w10099070AB","Read","F",900,0,"Ex1B"
"w10099139_AB","Read","F",12181,100,"Ex1B"
"w10118240","Read","F",1833,100,"Ex1B"
"w10121373","Read","F",2987,100,"Ex1B"
"w10139706","Read","F",4151,100,"Ex1B"
"w10140719_esr","Read","F",5056,100,"Ex1B"
"w10141507To","Read","F",4940,0,"Ex1B"
"w10141560_FG","Read","F",3369,0,"Ex1B"
"w10145939_jej","Read","F",2045,100,"Ex1B"
"w10146497_lmk","Read","F",12069,0,"Ex1B"
"w10147723_ifv","Read","F",1938,100,"Ex1B"
"w10154561DH","Read","F",3590,0,"Ex1B"
"w10157910IN","Read","F",1805,100,"Ex1B"
"w10161911MW","Read","F",3861,0,"Ex1B"
"w10162598_SNJ","Read","F",4398,100,"Ex1B"
"w10166105PM","Read","F",2048,0,"Ex1B"
"w10167317_hms","Read","F",2665,100,"Ex1B"
"w1016751slc","Read","F",3589,0,"Ex1B"
"w10168496_hah","Read","F",2718,100,"Ex1B"
"w10181443km","Read","F",2107,100,"Ex1B"
"w10188493_yjj","Read","F",3048,0,"Ex1B"
