"Username","Stimuli.Cue","Stimuli.Answer","Stimuli.Stimuli.Notes","Response.JOL"
"66af819442fc10bb088169f4","AFFECTION","LOVE","F",95
"66af819442fc10bb088169f4","GIVE","STEAK","U",0
"66af819442fc10bb088169f4","CREDIT","CARD","F",100
"66af819442fc10bb088169f4","ART","WOLF","U",5
"66af819442fc10bb088169f4","CASH","STUDY","U",10
"66af819442fc10bb088169f4","WORD","SENTENCE","F",100
"66af819442fc10bb088169f4","HORNET","STING","F",90
"66af819442fc10bb088169f4","ATTIRE","CLOTHES","F",100
"66af819442fc10bb088169f4","HYGIENE","CLEAN","F",100
"66af819442fc10bb088169f4","EYES","TASTE","M",0
"66af819442fc10bb088169f4","WINDOW","HANDLE","M",25
"66af819442fc10bb088169f4","ARTERY","BRONZE","U",30
"66af819442fc10bb088169f4","CHERRY","RED","F",50
"66af819442fc10bb088169f4","BOTH","OUNCE","U",0
"66af819442fc10bb088169f4","PANTS","DOG","M",0
"66af819442fc10bb088169f4","DIETARY","SACK","U",10
"66af819442fc10bb088169f4","SIP","DRINK","F",90
"66af819442fc10bb088169f4","ROOT","PLANT","F",80
"66af819442fc10bb088169f4","CAKE","HAND","U",0
"66af819442fc10bb088169f4","MAZE","PHONE","U",0
"66af819442fc10bb088169f4","HEAVY","BIRD","M",0
"66af819442fc10bb088169f4","VEHICLE","CHARM","U",2
"66bd14ed87bac9e4decbe3f7","SIP","DRINK","F",70
"66bd14ed87bac9e4decbe3f7","ORCHID","FLOWER","F",80
"66bd14ed87bac9e4decbe3f7","LEASE","TOIL","U",20
"66bd14ed87bac9e4decbe3f7","WAR","LOUD","M",25
"66bd14ed87bac9e4decbe3f7","MULE","DONKEY","F",90
"66bd14ed87bac9e4decbe3f7","ARTERY","BRONZE","U",10
"66bd14ed87bac9e4decbe3f7","MULE","DONKEY","F",90
"66bd14ed87bac9e4decbe3f7","BRIDGE","WATER","F",70
"66bd14ed87bac9e4decbe3f7","LITTER","TRASH","F",95
"66bd14ed87bac9e4decbe3f7","ART","WOLF","U",5
"66bd14ed87bac9e4decbe3f7","TOOTH","COMB","M",10
"66bd14ed87bac9e4decbe3f7","BLAZE","FIRE","F",80
"66bd14ed87bac9e4decbe3f7","BEACH","SQUARE","M",20
"66bd14ed87bac9e4decbe3f7","CAKE","HAND","U",5
"66bd14ed87bac9e4decbe3f7","MIRROR","MAROON","U",5
"66bd14ed87bac9e4decbe3f7","TREE","PANCAKES","M",0
"66bd14ed87bac9e4decbe3f7","CREDIT","CARD","F",95
"66bd14ed87bac9e4decbe3f7","DIETARY","SACK","U",5
"66bd14ed87bac9e4decbe3f7","BOTH","OUNCE","U",10
"66bd14ed87bac9e4decbe3f7","RAKE","PLANT","M",40
"66bd14ed87bac9e4decbe3f7","CIRCLE","FUN","M",10
"66bd14ed87bac9e4decbe3f7","HARD","BALL","M",50
"66bd14ed87bac9e4decbe3f7","RAZOR","ARM","M",40
"66bd14ed87bac9e4decbe3f7","CHILL","COLD","F",80
"66bd14ed87bac9e4decbe3f7","OVEN","WEAVE","M",10
"66bd14ed87bac9e4decbe3f7","HERD","COW","F",75
"66bd14ed87bac9e4decbe3f7","CRACKLE","ELECTION","U",5
"66bd14ed87bac9e4decbe3f7","SOAP","THIRST","M",5
"66bd14ed87bac9e4decbe3f7","AFFECTION","LOVE","F",85
"66bd14ed87bac9e4decbe3f7","ATTIRE","CLOTHES","F",95
"66bd14ed87bac9e4decbe3f7","EYES","TASTE","M",50
"66bd14ed87bac9e4decbe3f7","CHISEL","HAMMER","F",75
"66bd14ed87bac9e4decbe3f7","CHOP","CUT","F",90
"66bd14ed87bac9e4decbe3f7","GIVE","STEAK","U",10
"66bd14ed87bac9e4decbe3f7","WAGE","MONEY","F",75
"66bd14ed87bac9e4decbe3f7","KEYS","ROD","U",15
"66bd14ed87bac9e4decbe3f7","SIGN","TICK","U",10
"66bd14ed87bac9e4decbe3f7","TUNA","FISH","F",90
"66bd14ed87bac9e4decbe3f7","VALLEY","TOP","M",20
"66bd14ed87bac9e4decbe3f7","BAT","JUMP","M",5
"66bd14ed87bac9e4decbe3f7","WINDOW","HANDLE","M",65
"66bd14ed87bac9e4decbe3f7","HORSE","TIRE","M",20
"66bd14ed87bac9e4decbe3f7","SOON","BELT","U",4
"66bd14ed87bac9e4decbe3f7","NURSE","COURT","M",5
"66bd14ed87bac9e4decbe3f7","LEAGUE","BASEBALL","F",60
"66bd14ed87bac9e4decbe3f7","HAPPY","CAR","U",20
"66bd14ed87bac9e4decbe3f7","SCHOOL","SIGN","M",20
"66bd14ed87bac9e4decbe3f7","CACTUS","PLANT","F",90
"66bd14ed87bac9e4decbe3f7","MAZE","PHONE","U",5
"66bd14ed87bac9e4decbe3f7","TRAP","MAN","M",10
"66bd14ed87bac9e4decbe3f7","SUGAR","RIDDLE","U",5
"66bd14ed87bac9e4decbe3f7","NAP","SLEEP","F",90
"66bd14ed87bac9e4decbe3f7","SWAN","BIRD","F",85
"66bd14ed87bac9e4decbe3f7","SICK","HIDE","U",1
"66bd14ed87bac9e4decbe3f7","HORNET","STING","F",90
"66bd14ed87bac9e4decbe3f7","SUMMER","WHITE","M",20
"66bd14ed87bac9e4decbe3f7","PUSH","CLUTTER","U",5
"66bd14ed87bac9e4decbe3f7","VEHICLE","CHARM","U",20
"66bd14ed87bac9e4decbe3f7","HEAVY","BIRD","M",10
"66bd14ed87bac9e4decbe3f7","INCENSE","SMELL","F",90
"66bd14ed87bac9e4decbe3f7","CRY","BEER","M",25
"66bd14ed87bac9e4decbe3f7","MIRROR","CHILDREN","U",5
"66bd14ed87bac9e4decbe3f7","CASH","STUDY","U",40
"66bd14ed87bac9e4decbe3f7","DOCUMENT","PAPER","F",70
"66bd14ed87bac9e4decbe3f7","TEMPERATURE","MORNING","U",50
"66bd14ed87bac9e4decbe3f7","MEAT","KEYS","U",5
"66bd14ed87bac9e4decbe3f7","ROOT","PLANT","F",80
"66bd14ed87bac9e4decbe3f7","HYGIENE","CLEAN","F",90
"66bd14ed87bac9e4decbe3f7","WORD","SENTENCE","F",90
"66bd14ed87bac9e4decbe3f7","KING","VASE","U",10
"66bd14ed87bac9e4decbe3f7","SHELL","SHAKE","U",5
"66bd14ed87bac9e4decbe3f7","BENCH","HORN","U",5
"66bd14ed87bac9e4decbe3f7","STRONG","ACCIDENT","U",20
"66bd14ed87bac9e4decbe3f7","SCALP","HEAD","F",80
"66bd14ed87bac9e4decbe3f7","ROUGH","WORM","M",5
"66bd14ed87bac9e4decbe3f7","DAY","BLACK","M",5
"66bd14ed87bac9e4decbe3f7","WEDDING","HAND","M",10
"66bd14ed87bac9e4decbe3f7","GRILL","LEG","M",5
"66bd14ed87bac9e4decbe3f7","PANTS","DOG","M",5
"66bd14ed87bac9e4decbe3f7","FEUD","FIGHT","F",90
"66bd14ed87bac9e4decbe3f7","WASP","BUG","F",70
"66bd14ed87bac9e4decbe3f7","STRETCH","CLOTH","U",30
"66bd14ed87bac9e4decbe3f7","BIRTHDAY","APPLE","M",5
"66bd14ed87bac9e4decbe3f7","CHERRY","RED","F",70
"66bd14ed87bac9e4decbe3f7","REALITY","WATER","M",5
"66bd14ed87bac9e4decbe3f7","LION","FLAG","M",40
"66bd14ed87bac9e4decbe3f7","FUZZY","BANG","U",10
"66bd14ed87bac9e4decbe3f7","DEATH","BUSINESS","U",50
"66bd14ed87bac9e4decbe3f7","LISTEN","FICTION","U",30
"66bd14ed87bac9e4decbe3f7","CEILING","RUG","M",30
"66e0878b8a2624c7a7339c19","LEAGUE","BASEBALL","F",55
"66e0878b8a2624c7a7339c19","RAZOR","ARM","M",80
"66e0878b8a2624c7a7339c19","GIVE","STEAK","U",60
"66e0878b8a2624c7a7339c19","FEUD","FIGHT","F",80
"66e0878b8a2624c7a7339c19","SIGN","TICK","U",70
"66e0878b8a2624c7a7339c19","HEAVY","BIRD","M",90
"66e0878b8a2624c7a7339c19","MULE","DONKEY","F",60
"66e0878b8a2624c7a7339c19","INCENSE","SMELL","F",80
"66e0878b8a2624c7a7339c19","NAP","SLEEP","F",95
"66e0878b8a2624c7a7339c19","DOCUMENT","PAPER","F",75
"66e0878b8a2624c7a7339c19","CHOP","CUT","F",85
"66e0878b8a2624c7a7339c19","SHELL","SHAKE","U",90
"66e0878b8a2624c7a7339c19","HORNET","STING","F",50
"66e0878b8a2624c7a7339c19","DEATH","BUSINESS","U",95
"66e0878b8a2624c7a7339c19","RAKE","PLANT","M",70
"66e0878b8a2624c7a7339c19","CRACKLE","ELECTION","U",65
"66e0878b8a2624c7a7339c19","CACTUS","PLANT","F",75
"66e0878b8a2624c7a7339c19","ORCHID","FLOWER","F",90
"66e0878b8a2624c7a7339c19","TUNA","FISH","F",60
"66e0878b8a2624c7a7339c19","HARD","BALL","M",70
"66e0878b8a2624c7a7339c19","NURSE","COURT","M",60
"66e0878b8a2624c7a7339c19","WAGE","MONEY","F",99
"66e0878b8a2624c7a7339c19","ROUGH","WORM","M",90
"66e0878b8a2624c7a7339c19","WINDOW","HANDLE","M",70
"66e0878b8a2624c7a7339c19","KING","VASE","U",50
"66e0878b8a2624c7a7339c19","HORSE","TIRE","M",40
"66e0878b8a2624c7a7339c19","BAT","JUMP","M",85
"66e0878b8a2624c7a7339c19","HYGIENE","CLEAN","F",95
"66e0878b8a2624c7a7339c19","BENCH","HORN","U",60
"66e0878b8a2624c7a7339c19","CHERRY","RED","F",60
"66e0878b8a2624c7a7339c19","ATTIRE","CLOTHES","F",99
"66e0878b8a2624c7a7339c19","LISTEN","FICTION","U",50
"66e0878b8a2624c7a7339c19","GRILL","LEG","M",90
"66e0878b8a2624c7a7339c19","REALITY","WATER","M",99
"66e0878b8a2624c7a7339c19","CASH","STUDY","U",90
"66e0878b8a2624c7a7339c19","EYES","TASTE","M",99
"66e0878b8a2624c7a7339c19","MIRROR","CHILDREN","U",95
"66e0878b8a2624c7a7339c19","CIRCLE","FUN","M",70
"66e0878b8a2624c7a7339c19","MIRROR","MAROON","U",50
"66e0878b8a2624c7a7339c19","TOOTH","COMB","M",60
"66e0878b8a2624c7a7339c19","SUGAR","RIDDLE","U",60
"66e0878b8a2624c7a7339c19","CRY","BEER","M",40
"66e0878b8a2624c7a7339c19","MAZE","PHONE","U",95
"66e0878b8a2624c7a7339c19","CHILL","COLD","F",70
"66e0878b8a2624c7a7339c19","WASP","BUG","F",60
"66e0878b8a2624c7a7339c19","CEILING","RUG","M",40
"66e0878b8a2624c7a7339c19","VEHICLE","CHARM","U",30
"66e0878b8a2624c7a7339c19","LEASE","TOIL","U",80
"66e0878b8a2624c7a7339c19","MEAT","KEYS","U",85
"66e0878b8a2624c7a7339c19","WORD","SENTENCE","F",70
"66e0878b8a2624c7a7339c19","STRONG","ACCIDENT","U",80
"66e0878b8a2624c7a7339c19","SIP","DRINK","F",89
"66e0878b8a2624c7a7339c19","HAPPY","CAR","U",90
"66e0878b8a2624c7a7339c19","PANTS","DOG","M",80
"66e0878b8a2624c7a7339c19","ART","WOLF","U",56
"66e0878b8a2624c7a7339c19","BOTH","OUNCE","U",20
"66e0878b8a2624c7a7339c19","SOON","BELT","U",60
"66e0878b8a2624c7a7339c19","LITTER","TRASH","F",60
"66e0878b8a2624c7a7339c19","DIETARY","SACK","U",0
"66e0878b8a2624c7a7339c19","STRETCH","CLOTH","U",69
"66e0878b8a2624c7a7339c19","LION","FLAG","M",60
"66e0878b8a2624c7a7339c19","BLAZE","FIRE","F",58
"66e0878b8a2624c7a7339c19","AFFECTION","LOVE","F",90
"66e0878b8a2624c7a7339c19","CHISEL","HAMMER","F",50
"66e0878b8a2624c7a7339c19","TREE","PANCAKES","M",70
"66e0878b8a2624c7a7339c19","TEMPERATURE","MORNING","U",80
"66e0878b8a2624c7a7339c19","SCHOOL","SIGN","M",70
"66e0878b8a2624c7a7339c19","BRIDGE","WATER","F",90
"66e0878b8a2624c7a7339c19","SOAP","THIRST","M",80
"66e0878b8a2624c7a7339c19","ARTERY","BRONZE","U",80
"66e0878b8a2624c7a7339c19","SUMMER","WHITE","M",80
"66e0878b8a2624c7a7339c19","ROOT","PLANT","F",70
"66e0878b8a2624c7a7339c19","WEDDING","HAND","M",80
"66e0878b8a2624c7a7339c19","BIRTHDAY","APPLE","M",60
"66e0878b8a2624c7a7339c19","BEACH","SQUARE","M",70
"66e0878b8a2624c7a7339c19","VALLEY","TOP","M",79
"66e0878b8a2624c7a7339c19","PUSH","CLUTTER","U",70
"66e0878b8a2624c7a7339c19","KEYS","ROD","U",89
"66e0878b8a2624c7a7339c19","CAKE","HAND","U",78
"66e0878b8a2624c7a7339c19","MULE","DONKEY","F",89
"66e0878b8a2624c7a7339c19","SCALP","HEAD","F",78
"66e0878b8a2624c7a7339c19","SWAN","BIRD","F",89
"66e0878b8a2624c7a7339c19","DAY","BLACK","M",67
"66e0878b8a2624c7a7339c19","OVEN","WEAVE","M",78
"66e0878b8a2624c7a7339c19","TRAP","MAN","M",89
"66e0878b8a2624c7a7339c19","SICK","HIDE","U",89
"66e0878b8a2624c7a7339c19","WAR","LOUD","M",70
"66e0878b8a2624c7a7339c19","FUZZY","BANG","U",89
"66e0878b8a2624c7a7339c19","HERD","COW","F",89
"66e0878b8a2624c7a7339c19","CREDIT","CARD","F",89
"66fbf4af6d1c61e9435fe2bb","MAZE","PHONE","U",15
"66fbf4af6d1c61e9435fe2bb","SIGN","TICK","U",44
"66fbf4af6d1c61e9435fe2bb","CACTUS","PLANT","F",75
"66fbf4af6d1c61e9435fe2bb","MEAT","KEYS","U",10
"66fbf4af6d1c61e9435fe2bb","CHISEL","HAMMER","F",12
"66fbf4af6d1c61e9435fe2bb","KING","VASE","U",15
"66fbf4af6d1c61e9435fe2bb","CRACKLE","ELECTION","U",20
"66fbf4af6d1c61e9435fe2bb","TOOTH","COMB","M",10
"66fbf4af6d1c61e9435fe2bb","ROUGH","WORM","M",10
"66fbf4af6d1c61e9435fe2bb","NURSE","COURT","M",43
"66fbf4af6d1c61e9435fe2bb","MIRROR","CHILDREN","U",32
"66fbf4af6d1c61e9435fe2bb","BOTH","OUNCE","U",20
"66fbf4af6d1c61e9435fe2bb","MULE","DONKEY","F",66
"66fbf4af6d1c61e9435fe2bb","INCENSE","SMELL","F",80
"66fbf4af6d1c61e9435fe2bb","TUNA","FISH","F",95
"66fbf4af6d1c61e9435fe2bb","TRAP","MAN","M",30
"66fbf4af6d1c61e9435fe2bb","LITTER","TRASH","F",NA
"66fbf4af6d1c61e9435fe2bb","CEILING","RUG","M",89
"66fbf4af6d1c61e9435fe2bb","RAKE","PLANT","M",2
"66fbf4af6d1c61e9435fe2bb","REALITY","WATER","M",1
"66fbf4af6d1c61e9435fe2bb","SCHOOL","SIGN","M",5
"66fbf4af6d1c61e9435fe2bb","CIRCLE","FUN","M",5
"66fbf4af6d1c61e9435fe2bb","ART","WOLF","U",25
"66fbf4af6d1c61e9435fe2bb","CHILL","COLD","F",70
"66fbf4af6d1c61e9435fe2bb","MIRROR","MAROON","U",21
"66fbf4af6d1c61e9435fe2bb","WEDDING","HAND","M",55
"66fbf4af6d1c61e9435fe2bb","DOCUMENT","PAPER","F",65
"66fbf4af6d1c61e9435fe2bb","GIVE","STEAK","U",20
"66fbf4af6d1c61e9435fe2bb","SOON","BELT","U",5
"66fbf4af6d1c61e9435fe2bb","EYES","TASTE","M",40
"66fbf4af6d1c61e9435fe2bb","SUGAR","RIDDLE","U",33
"66fbf4af6d1c61e9435fe2bb","ARTERY","BRONZE","U",22
"66fbf4af6d1c61e9435fe2bb","STRONG","ACCIDENT","U",88
"66fbf4af6d1c61e9435fe2bb","STRETCH","CLOTH","U",75
"66fbf4af6d1c61e9435fe2bb","SICK","HIDE","U",22
"66fbf4af6d1c61e9435fe2bb","ATTIRE","CLOTHES","F",15
"66fbf4af6d1c61e9435fe2bb","SWAN","BIRD","F",60
"66fbf4af6d1c61e9435fe2bb","AFFECTION","LOVE","F",77
"66fbf4af6d1c61e9435fe2bb","HORNET","STING","F",10
"66fbf4af6d1c61e9435fe2bb","WAGE","MONEY","F",58
"66fbf4af6d1c61e9435fe2bb","HAPPY","CAR","U",40
"66fbf4af6d1c61e9435fe2bb","BEACH","SQUARE","M",15
"66fbf4af6d1c61e9435fe2bb","LEAGUE","BASEBALL","F",69
"66fbf4af6d1c61e9435fe2bb","KEYS","ROD","U",20
"66fbf4af6d1c61e9435fe2bb","CRY","BEER","M",10
"66fbf4af6d1c61e9435fe2bb","BIRTHDAY","APPLE","M",10
"66fbf4af6d1c61e9435fe2bb","MULE","DONKEY","F",60
"66fbf4af6d1c61e9435fe2bb","SCALP","HEAD","F",70
"66fbf4af6d1c61e9435fe2bb","HORSE","TIRE","M",10
"66fbf4af6d1c61e9435fe2bb","HEAVY","BIRD","M",15
"66fbf4af6d1c61e9435fe2bb","CREDIT","CARD","F",95
"66fbf4af6d1c61e9435fe2bb","CHERRY","RED","F",70
"66fbf4af6d1c61e9435fe2bb","LEASE","TOIL","U",10
"66fbf4af6d1c61e9435fe2bb","CHOP","CUT","F",45
"66fbf4af6d1c61e9435fe2bb","RAZOR","ARM","M",60
"66fbf4af6d1c61e9435fe2bb","LISTEN","FICTION","U",20
"66fbf4af6d1c61e9435fe2bb","CAKE","HAND","U",60
"66fbf4af6d1c61e9435fe2bb","NAP","SLEEP","F",90
"66fbf4af6d1c61e9435fe2bb","CASH","STUDY","U",50
"66fbf4af6d1c61e9435fe2bb","HYGIENE","CLEAN","F",30
"66fbf4af6d1c61e9435fe2bb","DIETARY","SACK","U",45
"66fbf4af6d1c61e9435fe2bb","LION","FLAG","M",20
"66fbf4af6d1c61e9435fe2bb","SOAP","THIRST","M",10
"66fbf4af6d1c61e9435fe2bb","FUZZY","BANG","U",20
"66fbf4af6d1c61e9435fe2bb","BLAZE","FIRE","F",88
"66fbf4af6d1c61e9435fe2bb","PANTS","DOG","M",25
"66fbf4af6d1c61e9435fe2bb","VEHICLE","CHARM","U",30
"66fbf4af6d1c61e9435fe2bb","HERD","COW","F",59
"66fbf4af6d1c61e9435fe2bb","TREE","PANCAKES","M",11
"66fbf4af6d1c61e9435fe2bb","DEATH","BUSINESS","U",25
"66fbf4af6d1c61e9435fe2bb","BRIDGE","WATER","F",75
"66fbf4af6d1c61e9435fe2bb","SHELL","SHAKE","U",22
"66fbf4af6d1c61e9435fe2bb","BENCH","HORN","U",33
"66fbf4af6d1c61e9435fe2bb","OVEN","WEAVE","M",45
"66fbf4af6d1c61e9435fe2bb","ROOT","PLANT","F",12
"66fbf4af6d1c61e9435fe2bb","SIP","DRINK","F",62
"66fbf4af6d1c61e9435fe2bb","WASP","BUG","F",12
"66fbf4af6d1c61e9435fe2bb","HARD","BALL","M",54
"66fbf4af6d1c61e9435fe2bb","DAY","BLACK","M",32
"66fbf4af6d1c61e9435fe2bb","ORCHID","FLOWER","F",85
"66fbf4af6d1c61e9435fe2bb","VALLEY","TOP","M",23
"66fbf4af6d1c61e9435fe2bb","GRILL","LEG","M",42
"66fbf4af6d1c61e9435fe2bb","WORD","SENTENCE","F",62
"66fbf4af6d1c61e9435fe2bb","SUMMER","WHITE","M",22
"66fbf4af6d1c61e9435fe2bb","WAR","LOUD","M",22
"66fbf4af6d1c61e9435fe2bb","PUSH","CLUTTER","U",10
"66fbf4af6d1c61e9435fe2bb","FEUD","FIGHT","F",10
"66fbf4af6d1c61e9435fe2bb","TEMPERATURE","MORNING","U",60
"66fbf4af6d1c61e9435fe2bb","BAT","JUMP","M",0
"66fbf4af6d1c61e9435fe2bb","WINDOW","HANDLE","M",15
"6710a253716dc387be084076","SICK","HIDE","U",10
"6710a253716dc387be084076","VALLEY","TOP","M",20
"6710a253716dc387be084076","HORNET","STING","F",70
"6710a253716dc387be084076","CHERRY","RED","F",80
"6710a253716dc387be084076","HEAVY","BIRD","M",20
"6710a253716dc387be084076","BENCH","HORN","U",20
"6710a253716dc387be084076","EYES","TASTE","M",10
"6710a253716dc387be084076","CRY","BEER","M",15
"6710a253716dc387be084076","ROOT","PLANT","F",80
"6710a253716dc387be084076","CREDIT","CARD","F",100
"6710a253716dc387be084076","CACTUS","PLANT","F",80
"6710a253716dc387be084076","SWAN","BIRD","F",80
"6710a253716dc387be084076","DEATH","BUSINESS","U",30
"6710a253716dc387be084076","TUNA","FISH","F",100
"6710a253716dc387be084076","DOCUMENT","PAPER","F",70
"6710a253716dc387be084076","CHISEL","HAMMER","F",80
"6710a253716dc387be084076","LITTER","TRASH","F",90
"6710a253716dc387be084076","BRIDGE","WATER","F",90
"6710a253716dc387be084076","TRAP","MAN","M",20
"6710a253716dc387be084076","GRILL","LEG","M",30
"6710a253716dc387be084076","WAR","LOUD","M",40
"6710a253716dc387be084076","ARTERY","BRONZE","U",101
"6710a253716dc387be084076","PANTS","DOG","M",10
"6710a253716dc387be084076","WEDDING","HAND","M",50
"6710a253716dc387be084076","CRACKLE","ELECTION","U",20
"6710a253716dc387be084076","SHELL","SHAKE","U",10
"6710a253716dc387be084076","SIGN","TICK","U",10
"6710a253716dc387be084076","CASH","STUDY","U",20
"6710a253716dc387be084076","MIRROR","MAROON","U",10
"6710a253716dc387be084076","ART","WOLF","U",20
"6710a253716dc387be084076","LION","FLAG","M",20
"6710a253716dc387be084076","LEASE","TOIL","U",10
"6710a253716dc387be084076","SOAP","THIRST","M",10
"6710a253716dc387be084076","LISTEN","FICTION","U",30
"6710a253716dc387be084076","BIRTHDAY","APPLE","M",25
"6710a253716dc387be084076","MIRROR","CHILDREN","U",10
"6710a253716dc387be084076","TREE","PANCAKES","M",20
"6710a253716dc387be084076","CEILING","RUG","M",5
"6710a253716dc387be084076","TEMPERATURE","MORNING","U",40
"6710a253716dc387be084076","SUGAR","RIDDLE","U",10
"6710a253716dc387be084076","WINDOW","HANDLE","M",30
"6710a253716dc387be084076","PUSH","CLUTTER","U",15
"6710a253716dc387be084076","MEAT","KEYS","U",10
"6710a253716dc387be084076","MULE","DONKEY","F",80
"6710a253716dc387be084076","WAGE","MONEY","F",90
"6710a253716dc387be084076","FEUD","FIGHT","F",90
"6710a253716dc387be084076","ATTIRE","CLOTHES","F",90
"6710a253716dc387be084076","SCALP","HEAD","F",85
"6710a253716dc387be084076","INCENSE","SMELL","F",100
"6710a253716dc387be084076","RAKE","PLANT","M",60
"6710a253716dc387be084076","BAT","JUMP","M",20
"6710a253716dc387be084076","RAZOR","ARM","M",70
"6710a253716dc387be084076","BEACH","SQUARE","M",20
"6710a253716dc387be084076","BOTH","OUNCE","U",10
"6710a253716dc387be084076","CHOP","CUT","F",85
"6710a253716dc387be084076","HAPPY","CAR","U",40
"6710a253716dc387be084076","STRONG","ACCIDENT","U",20
"6710a253716dc387be084076","KING","VASE","U",10
"6710a253716dc387be084076","SOON","BELT","U",10
"6710a253716dc387be084076","NAP","SLEEP","F",90
"6710a253716dc387be084076","KEYS","ROD","U",20
"6710a253716dc387be084076","CIRCLE","FUN","M",20
"6710a253716dc387be084076","HORSE","TIRE","M",10
"6710a253716dc387be084076","ROUGH","WORM","M",30
"6710a253716dc387be084076","AFFECTION","LOVE","F",90
"6710a253716dc387be084076","SUMMER","WHITE","M",30
"6710a253716dc387be084076","GIVE","STEAK","U",15
"6710a253716dc387be084076","DAY","BLACK","M",15
"6710a253716dc387be084076","SCHOOL","SIGN","M",30
"6710a253716dc387be084076","SIP","DRINK","F",80
"6710a253716dc387be084076","WASP","BUG","F",90
"6710a253716dc387be084076","ORCHID","FLOWER","F",90
"6710a253716dc387be084076","DIETARY","SACK","U",10
"6710a253716dc387be084076","BLAZE","FIRE","F",90
"6710a253716dc387be084076","MAZE","PHONE","U",10
"6710a253716dc387be084076","HERD","COW","F",75
"6710a253716dc387be084076","LEAGUE","BASEBALL","F",75
"6710a253716dc387be084076","VEHICLE","CHARM","U",10
"6710a253716dc387be084076","HARD","BALL","M",95
"6710a253716dc387be084076","TOOTH","COMB","M",75
"6710a253716dc387be084076","CAKE","HAND","U",30
"6710a253716dc387be084076","WORD","SENTENCE","F",85
"6710a253716dc387be084076","NURSE","COURT","M",10
"6710a253716dc387be084076","REALITY","WATER","M",10
"6710a253716dc387be084076","FUZZY","BANG","U",10
"6710a253716dc387be084076","MULE","DONKEY","F",80
"6710a253716dc387be084076","STRETCH","CLOTH","U",85
"6710a253716dc387be084076","CHILL","COLD","F",90
"6710a253716dc387be084076","OVEN","WEAVE","M",15
"6710a253716dc387be084076","HYGIENE","CLEAN","F",90
"6717a3ab506a42c9725a54ab","CRY","BEER","M",35
"6717a3ab506a42c9725a54ab","SWAN","BIRD","F",50
"6717a3ab506a42c9725a54ab","STRONG","ACCIDENT","U",40
"6717a3ab506a42c9725a54ab","TEMPERATURE","MORNING","U",40
"6717a3ab506a42c9725a54ab","HARD","BALL","M",45
"6717a3ab506a42c9725a54ab","PANTS","DOG","M",55
"6717a3ab506a42c9725a54ab","VEHICLE","CHARM","U",40
"6717a3ab506a42c9725a54ab","TRAP","MAN","M",39
"6717a3ab506a42c9725a54ab","CRACKLE","ELECTION","U",25
"6717a3ab506a42c9725a54ab","STRETCH","CLOTH","U",20
"6717a3ab506a42c9725a54ab","DAY","BLACK","M",35
"6717a3ab506a42c9725a54ab","LEAGUE","BASEBALL","F",60
"6717a3ab506a42c9725a54ab","GIVE","STEAK","U",35
"6717a3ab506a42c9725a54ab","LISTEN","FICTION","U",35
"6717a3ab506a42c9725a54ab","BLAZE","FIRE","F",70
"6717a3ab506a42c9725a54ab","WINDOW","HANDLE","M",50
"6717a3ab506a42c9725a54ab","SUGAR","RIDDLE","U",20
"6717a3ab506a42c9725a54ab","PUSH","CLUTTER","U",30
"6717a3ab506a42c9725a54ab","SUMMER","WHITE","M",30
"6717a3ab506a42c9725a54ab","MIRROR","CHILDREN","U",35
"6717a3ab506a42c9725a54ab","MULE","DONKEY","F",40
"6717a3ab506a42c9725a54ab","HEAVY","BIRD","M",43
"6717a3ab506a42c9725a54ab","SIGN","TICK","U",40
"6717a3ab506a42c9725a54ab","SIP","DRINK","F",55
"6717a3ab506a42c9725a54ab","ARTERY","BRONZE","U",46
"6717a3ab506a42c9725a54ab","SCALP","HEAD","F",55
"6717a3ab506a42c9725a54ab","BOTH","OUNCE","U",38
"6717a3ab506a42c9725a54ab","RAKE","PLANT","M",67
"6717a3ab506a42c9725a54ab","ORCHID","FLOWER","F",77
"6717a3ab506a42c9725a54ab","KING","VASE","U",43
"6717a3ab506a42c9725a54ab","TREE","PANCAKES","M",10
"6717a3ab506a42c9725a54ab","MULE","DONKEY","F",20
"6717a3ab506a42c9725a54ab","BRIDGE","WATER","F",55
"6717a3ab506a42c9725a54ab","KEYS","ROD","U",65
"6717a3ab506a42c9725a54ab","LITTER","TRASH","F",30
"6717a3ab506a42c9725a54ab","TUNA","FISH","F",80
"6717a3ab506a42c9725a54ab","RAZOR","ARM","M",41
"6717a3ab506a42c9725a54ab","CASH","STUDY","U",20
"6717a3ab506a42c9725a54ab","NURSE","COURT","M",34
"6717a3ab506a42c9725a54ab","ATTIRE","CLOTHES","F",70
"6717a3ab506a42c9725a54ab","FUZZY","BANG","U",50
"6717a3ab506a42c9725a54ab","REALITY","WATER","M",54
"6717a3ab506a42c9725a54ab","SICK","HIDE","U",33
"6717a3ab506a42c9725a54ab","SOAP","THIRST","M",23
"6717a3ab506a42c9725a54ab","CREDIT","CARD","F",90
"6717a3ab506a42c9725a54ab","SCHOOL","SIGN","M",55
"6717a3ab506a42c9725a54ab","HORSE","TIRE","M",34
"6717a3ab506a42c9725a54ab","MAZE","PHONE","U",55
"6717a3ab506a42c9725a54ab","OVEN","WEAVE","M",54
"6717a3ab506a42c9725a54ab","WAR","LOUD","M",56
"6717a3ab506a42c9725a54ab","MEAT","KEYS","U",11
