"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"W10140113ED","cut","cut","1",1,1,"Read","chop","Study2","F","Study Phase2",467,"Recall2","USM"
"w10154105DM","cut","cut","1",1,1,"Read","chop","Study2","F","Study Phase2",1971,"Recall2","USM"
"w10161018@usm.edu_JRM","pork","cut","0",0,1,"Read","chop","Study2","F","Study Phase2",1752,"Recall2","USM"
"W10173435VPS","cut","cut","1",1,1,"Read","chop","Study2","F","Study Phase2",4316,"Recall2","USM"
"w10175420MM","cut","cut","1",1,1,"Read","chop","Study2","F","Study Phase2",985,"Recall2","USM"
"w10175528_CLJ","","cut","0",0,1,"Read","chop","Study2","F","Study Phase2",483,"Recall2","USM"
"W10192914_JML","","cut","0",0,1,"Read","chop","Study2","F","Study Phase2",1082,"Recall2","USM"
"W10140113ED","","nurse","0",0,1,"Read","court","Study2","M","Study Phase2",494,"Recall2","USM"
"w10154105DM","nurse","nurse","1",1,1,"Read","court","Study2","M","Study Phase2",5492,"Recall2","USM"
"w10161018@usm.edu_JRM","","nurse","0",0,1,"Read","court","Study2","M","Study Phase2",973,"Recall2","USM"
"W10173435VPS","law","nurse","0",0,1,"Read","court","Study2","M","Study Phase2",3482,"Recall2","USM"
"w10175420MM","lawyer","nurse","0.333333333333333",0,1,"Read","court","Study2","M","Study Phase2",311,"Recall2","USM"
"w10175528_CLJ","","nurse","0",0,1,"Read","court","Study2","M","Study Phase2",491,"Recall2","USM"
"W10192914_JML","case","nurse","0.4",0,1,"Read","court","Study2","M","Study Phase2",1141,"Recall2","USM"
"W10140113ED","business","business","1",1,1,"Read","death","Study2","U","Study Phase2",1723,"Recall2","USM"
"w10154105DM","business","business","1",1,1,"Read","death","Study2","U","Study Phase2",2359,"Recall2","USM"
"w10161018@usm.edu_JRM","celebrate ","business","0.2",0,1,"Read","death","Study2","U","Study Phase2",1474,"Recall2","USM"
"W10173435VPS","life","business","0.25",0,1,"Read","death","Study2","U","Study Phase2",3405,"Recall2","USM"
"w10175420MM","cry","business","0",0,1,"Read","death","Study2","U","Study Phase2",544,"Recall2","USM"
"w10175528_CLJ","","business","0",0,1,"Read","death","Study2","U","Study Phase2",332,"Recall2","USM"
"W10192914_JML","valley","business","0.125",0,1,"Read","death","Study2","U","Study Phase2",1205,"Recall2","USM"
"W10140113ED","","sack","0",0,1,"Read","dietary","Study2","U","Study Phase2",1330,"Recall2","USM"
"w10154105DM","","sack","0",0,1,"Read","dietary","Study2","U","Study Phase2",2957,"Recall2","USM"
"w10161018@usm.edu_JRM","","sack","0",0,1,"Read","dietary","Study2","U","Study Phase2",3117,"Recall2","USM"
"W10173435VPS","sack","sack","1",1,1,"Read","dietary","Study2","U","Study Phase2",5074,"Recall2","USM"
"w10175420MM","food","sack","0",0,1,"Read","dietary","Study2","U","Study Phase2",742,"Recall2","USM"
"w10175528_CLJ","","sack","0",0,1,"Read","dietary","Study2","U","Study Phase2",233,"Recall2","USM"
"W10192914_JML","","sack","0",0,1,"Read","dietary","Study2","U","Study Phase2",1843,"Recall2","USM"
"W10140113ED","paper","paper","1",1,1,"Read","document","Study2","F","Study Phase2",1976,"Recall2","USM"
"w10154105DM","sign","paper","0",0,1,"Read","document","Study2","F","Study Phase2",1369,"Recall2","USM"
"w10161018@usm.edu_JRM","","paper","0",0,1,"Read","document","Study2","F","Study Phase2",973,"Recall2","USM"
"W10173435VPS","sign","paper","0",0,1,"Read","document","Study2","F","Study Phase2",12579,"Recall2","USM"
"w10175420MM","paper","paper","1",1,1,"Read","document","Study2","F","Study Phase2",551,"Recall2","USM"
"w10175528_CLJ","","paper","0",0,1,"Read","document","Study2","F","Study Phase2",304,"Recall2","USM"
"W10192914_JML","paper","paper","1",1,1,"Read","document","Study2","F","Study Phase2",1379,"Recall2","USM"
"W10140113ED","pants","pants","1",1,1,"Read","dog","Study2","M","Study Phase2",1986,"Recall2","USM"
"w10154105DM","pants","pants","1",1,1,"Read","dog","Study2","M","Study Phase2",3178,"Recall2","USM"
"w10161018@usm.edu_JRM","","pants","0",0,1,"Read","dog","Study2","M","Study Phase2",1952,"Recall2","USM"
"W10173435VPS","puppy","pants","0.2",0,1,"Read","dog","Study2","M","Study Phase2",4773,"Recall2","USM"
"w10175420MM","cat","pants","0.4",0,1,"Read","dog","Study2","M","Study Phase2",593,"Recall2","USM"
"w10175528_CLJ","house","pants","0.2",0,1,"Read","dog","Study2","M","Study Phase2",729,"Recall2","USM"
"W10192914_JML","pile","pants","0.2",0,1,"Read","dog","Study2","M","Study Phase2",982,"Recall2","USM"
"W10140113ED","fight","fight","1",1,1,"Read","feud","Study2","F","Study Phase2",394,"Recall2","USM"
"w10154105DM","fight","fight","1",1,1,"Read","feud","Study2","F","Study Phase2",2047,"Recall2","USM"
"w10161018@usm.edu_JRM","","fight","0",0,1,"Read","feud","Study2","F","Study Phase2",1033,"Recall2","USM"
"W10173435VPS","together","fight","0.375",0,1,"Read","feud","Study2","F","Study Phase2",2295,"Recall2","USM"
"w10175420MM","fight","fight","1",1,1,"Read","feud","Study2","F","Study Phase2",9939,"Recall2","USM"
"w10175528_CLJ","","fight","0",0,1,"Read","feud","Study2","F","Study Phase2",177,"Recall2","USM"
"W10192914_JML","fight","fight","1",1,1,"Read","feud","Study2","F","Study Phase2",1291,"Recall2","USM"
"W10140113ED","","window","0",0,1,"Read","handle","Study2","M","Study Phase2",580,"Recall2","USM"
"w10154105DM","","window","0",0,1,"Read","handle","Study2","M","Study Phase2",1932,"Recall2","USM"
"w10161018@usm.edu_JRM","","window","0",0,1,"Read","handle","Study2","M","Study Phase2",2187,"Recall2","USM"
"W10173435VPS","situation","window","0.333333333333333",0,1,"Read","handle","Study2","M","Study Phase2",2783,"Recall2","USM"
"w10175420MM","hook","window","0.166666666666667",0,1,"Read","handle","Study2","M","Study Phase2",576,"Recall2","USM"
"w10175528_CLJ","","window","0",0,1,"Read","handle","Study2","M","Study Phase2",429,"Recall2","USM"
"W10192914_JML","window","window","1",1,1,"Read","handle","Study2","M","Study Phase2",1442,"Recall2","USM"
"W10140113ED","","car","0",0,1,"Read","happy","Study2","U","Study Phase2",1717,"Recall2","USM"
"w10154105DM","","car","0",0,1,"Read","happy","Study2","U","Study Phase2",2141,"Recall2","USM"
"w10161018@usm.edu_JRM","","car","0",0,1,"Read","happy","Study2","U","Study Phase2",1676,"Recall2","USM"
"W10173435VPS","sad","car","0.333333333333333",0,1,"Read","happy","Study2","U","Study Phase2",1562,"Recall2","USM"
"w10175420MM","sad","car","0.333333333333333",0,1,"Read","happy","Study2","U","Study Phase2",425,"Recall2","USM"
"w10175528_CLJ","","car","0",0,1,"Read","happy","Study2","U","Study Phase2",333,"Recall2","USM"
"W10192914_JML","","car","0",0,1,"Read","happy","Study2","U","Study Phase2",1488,"Recall2","USM"
"W10140113ED","sheep","cow","0",0,1,"Read","herd","Study2","F","Study Phase2",867,"Recall2","USM"
"w10154105DM","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2",2069,"Recall2","USM"
"w10161018@usm.edu_JRM","","cow","0",0,1,"Read","herd","Study2","F","Study Phase2",1128,"Recall2","USM"
"W10173435VPS","ear","cow","0",0,1,"Read","herd","Study2","F","Study Phase2",3755,"Recall2","USM"
"w10175420MM","cows","cow","0.75",1,1,"Read","herd","Study2","F","Study Phase2",726,"Recall2","USM"
"w10175528_CLJ","","cow","0",0,1,"Read","herd","Study2","F","Study Phase2",335,"Recall2","USM"
"W10192914_JML","cow","cow","1",1,1,"Read","herd","Study2","F","Study Phase2",928,"Recall2","USM"
"W10140113ED","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2",500,"Recall2","USM"
"w10154105DM","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2",5216,"Recall2","USM"
"w10161018@usm.edu_JRM","","sting","0",0,1,"Read","hornet","Study2","F","Study Phase2",1321,"Recall2","USM"
"W10173435VPS","insect","sting","0.666666666666667",0,1,"Read","hornet","Study2","F","Study Phase2",10470,"Recall2","USM"
"w10175420MM","wasp","sting","0.2",0,1,"Read","hornet","Study2","F","Study Phase2",408,"Recall2","USM"
"w10175528_CLJ","","sting","0",0,1,"Read","hornet","Study2","F","Study Phase2",175,"Recall2","USM"
"W10192914_JML","sting","sting","1",1,1,"Read","hornet","Study2","F","Study Phase2",1039,"Recall2","USM"
"W10140113ED","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",1689,"Recall2","USM"
"w10154105DM","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",1947,"Recall2","USM"
"w10161018@usm.edu_JRM","","smell","0",0,1,"Read","incense","Study2","F","Study Phase2",1209,"Recall2","USM"
"W10173435VPS","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",1853,"Recall2","USM"
"w10175420MM","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",265,"Recall2","USM"
"w10175528_CLJ","","smell","0",0,1,"Read","incense","Study2","F","Study Phase2",593,"Recall2","USM"
"W10192914_JML","smell","smell","1",1,1,"Read","incense","Study2","F","Study Phase2",1126,"Recall2","USM"
"W10140113ED","ruler","vase","0.2",0,1,"Read","king","Study2","U","Study Phase2",1439,"Recall2","USM"
"w10154105DM","vase","vase","1",1,1,"Read","king","Study2","U","Study Phase2",3655,"Recall2","USM"
"w10161018@usm.edu_JRM","","vase","0",0,1,"Read","king","Study2","U","Study Phase2",1086,"Recall2","USM"
"W10173435VPS","queen","vase","0.2",0,1,"Read","king","Study2","U","Study Phase2",2428,"Recall2","USM"
"w10175420MM","queen","vase","0.2",0,1,"Read","king","Study2","U","Study Phase2",306,"Recall2","USM"
"w10175528_CLJ","","vase","0",0,1,"Read","king","Study2","U","Study Phase2",140,"Recall2","USM"
"W10192914_JML","queen","vase","0.2",0,1,"Read","king","Study2","U","Study Phase2",788,"Recall2","USM"
"W10140113ED","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",509,"Recall2","USM"
"w10154105DM","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",15580,"Recall2","USM"
"w10161018@usm.edu_JRM","basketball","baseball","0.8",1,1,"Read","league","Study2","F","Study Phase2",1070,"Recall2","USM"
"W10173435VPS","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",5930,"Recall2","USM"
"w10175420MM","basketball","baseball","0.8",1,1,"Read","league","Study2","F","Study Phase2",672,"Recall2","USM"
"w10175528_CLJ","","baseball","0",0,1,"Read","league","Study2","F","Study Phase2",179,"Recall2","USM"
"W10192914_JML","baseball","baseball","1",1,1,"Read","league","Study2","F","Study Phase2",1657,"Recall2","USM"
"W10140113ED","rent","toil","0.25",0,1,"Read","lease","Study2","U","Study Phase2",3184,"Recall2","USM"
"w10154105DM","","toil","0",0,1,"Read","lease","Study2","U","Study Phase2",4832,"Recall2","USM"
"w10161018@usm.edu_JRM","","toil","0",0,1,"Read","lease","Study2","U","Study Phase2",2165,"Recall2","USM"
"W10173435VPS","home","toil","0.25",0,1,"Read","lease","Study2","U","Study Phase2",8977,"Recall2","USM"
"w10175420MM","rent","toil","0.25",0,1,"Read","lease","Study2","U","Study Phase2",870,"Recall2","USM"
"w10175528_CLJ","","toil","0",0,1,"Read","lease","Study2","U","Study Phase2",128,"Recall2","USM"
"W10192914_JML","","toil","0",0,1,"Read","lease","Study2","U","Study Phase2",2411,"Recall2","USM"
"W10140113ED","grill","grill","1",1,1,"Read","leg","Study2","M","Study Phase2",1830,"Recall2","USM"
"w10154105DM","","grill","0",0,1,"Read","leg","Study2","M","Study Phase2",8327,"Recall2","USM"
"w10161018@usm.edu_JRM","","grill","0",0,1,"Read","leg","Study2","M","Study Phase2",1921,"Recall2","USM"
"W10173435VPS","arm","grill","0.2",0,1,"Read","leg","Study2","M","Study Phase2",1859,"Recall2","USM"
"w10175420MM","arm","grill","0.2",0,1,"Read","leg","Study2","M","Study Phase2",318,"Recall2","USM"
"w10175528_CLJ","","grill","0",0,1,"Read","leg","Study2","M","Study Phase2",166,"Recall2","USM"
"W10192914_JML","arm","grill","0.2",0,1,"Read","leg","Study2","M","Study Phase2",1794,"Recall2","USM"
"W10140113ED","woman","trap","0.2",0,1,"Read","man","Study2","M","Study Phase2",394,"Recall2","USM"
"w10154105DM","","trap","0",0,1,"Read","man","Study2","M","Study Phase2",2435,"Recall2","USM"
"w10161018@usm.edu_JRM","","trap","0",0,1,"Read","man","Study2","M","Study Phase2",1051,"Recall2","USM"
"W10173435VPS","accident","trap","0.25",0,1,"Read","man","Study2","M","Study Phase2",1705,"Recall2","USM"
"w10175420MM","woman","trap","0.2",0,1,"Read","man","Study2","M","Study Phase2",425,"Recall2","USM"
"w10175528_CLJ","","trap","0",0,1,"Read","man","Study2","M","Study Phase2",209,"Recall2","USM"
"W10192914_JML","woman","trap","0.2",0,1,"Read","man","Study2","M","Study Phase2",1129,"Recall2","USM"
"W10140113ED","child","children","0.625",0,1,"Read","mirror","Study2","U","Study Phase2",799,"Recall2","USM"
"w10154105DM","children","children","1",1,1,"Read","mirror","Study2","U","Study Phase2",4976,"Recall2","USM"
"w10161018@usm.edu_JRM","","children","0",0,1,"Read","mirror","Study2","U","Study Phase2",1863,"Recall2","USM"
"W10173435VPS","children","children","1",1,1,"Read","mirror","Study2","U","Study Phase2",4129,"Recall2","USM"
"w10175420MM","maroon","children","0.25",0,1,"Read","mirror","Study2","U","Study Phase2",2359,"Recall2","USM"
"w10175528_CLJ","","children","0",0,1,"Read","mirror","Study2","U","Study Phase2",186,"Recall2","USM"
"W10192914_JML","","children","0",0,1,"Read","mirror","Study2","U","Study Phase2",691,"Recall2","USM"
"W10140113ED","cactus","rake","0.166666666666667",0,1,"Read","plant","Study2","M","Study Phase2",2710,"Recall2","USM"
"w10154105DM","root","rake","0.25",0,1,"Read","plant","Study2","M","Study Phase2",2796,"Recall2","USM"
"w10161018@usm.edu_JRM","cactus","rake","0.166666666666667",0,1,"Read","plant","Study2","M","Study Phase2",1489,"Recall2","USM"
"W10173435VPS","root","rake","0.25",0,1,"Read","plant","Study2","M","Study Phase2",3881,"Recall2","USM"
"w10175420MM","flower","rake","0.333333333333333",0,1,"Read","plant","Study2","M","Study Phase2",535,"Recall2","USM"
"w10175528_CLJ","","rake","0",0,1,"Read","plant","Study2","M","Study Phase2",190,"Recall2","USM"
"W10192914_JML","tree","rake","0.5",0,1,"Read","plant","Study2","M","Study Phase2",1285,"Recall2","USM"
"W10140113ED","pull","clutter","0.285714285714286",0,1,"Read","push","Study2","U","Study Phase2",1114,"Recall2","USM"
"w10154105DM","pull","clutter","0.285714285714286",0,1,"Read","push","Study2","U","Study Phase2",1810,"Recall2","USM"
"w10161018@usm.edu_JRM","","clutter","0",0,1,"Read","push","Study2","U","Study Phase2",1117,"Recall2","USM"
"W10173435VPS","shove","clutter","0.142857142857143",0,1,"Read","push","Study2","U","Study Phase2",2972,"Recall2","USM"
"w10175420MM","pull","clutter","0.285714285714286",0,1,"Read","push","Study2","U","Study Phase2",480,"Recall2","USM"
"w10175528_CLJ","","clutter","0",0,1,"Read","push","Study2","U","Study Phase2",204,"Recall2","USM"
"W10192914_JML","pull","clutter","0.285714285714286",0,1,"Read","push","Study2","U","Study Phase2",1185,"Recall2","USM"
"W10140113ED","","hide","0",0,1,"Read","sick","Study2","U","Study Phase2",2890,"Recall2","USM"
"w10154105DM","hide","hide","1",1,1,"Read","sick","Study2","U","Study Phase2",3531,"Recall2","USM"
"w10161018@usm.edu_JRM","","hide","0",0,1,"Read","sick","Study2","U","Study Phase2",1702,"Recall2","USM"
"W10173435VPS","hurt","hide","0.25",0,1,"Read","sick","Study2","U","Study Phase2",3784,"Recall2","USM"
"w10175420MM","cough","hide","0.2",0,1,"Read","sick","Study2","U","Study Phase2",811,"Recall2","USM"
"w10175528_CLJ","","hide","0",0,1,"Read","sick","Study2","U","Study Phase2",164,"Recall2","USM"
"W10192914_JML","ill","hide","0.25",0,1,"Read","sick","Study2","U","Study Phase2",1277,"Recall2","USM"
"W10140113ED","write","school","0",0,1,"Read","sign","Study2","M","Study Phase2",662,"Recall2","USM"
"w10154105DM","school","school","1",1,1,"Read","sign","Study2","M","Study Phase2",2067,"Recall2","USM"
"w10161018@usm.edu_JRM","","school","0",0,1,"Read","sign","Study2","M","Study Phase2",1319,"Recall2","USM"
"W10173435VPS","school","school","1",1,1,"Read","sign","Study2","M","Study Phase2",1815,"Recall2","USM"
"w10175420MM","stop","school","0.333333333333333",0,1,"Read","sign","Study2","M","Study Phase2",110,"Recall2","USM"
"w10175528_CLJ","","school","0",0,1,"Read","sign","Study2","M","Study Phase2",210,"Recall2","USM"
"W10192914_JML","","school","0",0,1,"Read","sign","Study2","M","Study Phase2",1724,"Recall2","USM"
"W10140113ED","weak","accident","0.25",0,1,"Read","strong","Study2","U","Study Phase2",1138,"Recall2","USM"
"w10154105DM","leg","accident","0.125",0,1,"Read","strong","Study2","U","Study Phase2",1839,"Recall2","USM"
"w10161018@usm.edu_JRM","","accident","0",0,1,"Read","strong","Study2","U","Study Phase2",1170,"Recall2","USM"
"W10173435VPS","women","accident","0.25",0,1,"Read","strong","Study2","U","Study Phase2",6794,"Recall2","USM"
"w10175420MM","weak","accident","0.25",0,1,"Read","strong","Study2","U","Study Phase2",593,"Recall2","USM"
"w10175528_CLJ","","accident","0",0,1,"Read","strong","Study2","U","Study Phase2",212,"Recall2","USM"
"W10192914_JML","","accident","0",0,1,"Read","strong","Study2","U","Study Phase2",2038,"Recall2","USM"
"W10140113ED","cake","riddle","0.166666666666667",0,1,"Read","sugar","Study2","U","Study Phase2",1639,"Recall2","USM"
"w10154105DM","riddle","riddle","1",1,1,"Read","sugar","Study2","U","Study Phase2",5271,"Recall2","USM"
"w10161018@usm.edu_JRM","","riddle","0",0,1,"Read","sugar","Study2","U","Study Phase2",1458,"Recall2","USM"
"W10173435VPS","salt","riddle","0.166666666666667",0,1,"Read","sugar","Study2","U","Study Phase2",8158,"Recall2","USM"
"w10175420MM","candy","riddle","0.166666666666667",0,1,"Read","sugar","Study2","U","Study Phase2",524,"Recall2","USM"
"w10175528_CLJ","","riddle","0",0,1,"Read","sugar","Study2","U","Study Phase2",360,"Recall2","USM"
"W10192914_JML","","riddle","0",0,1,"Read","sugar","Study2","U","Study Phase2",806,"Recall2","USM"
"W10140113ED","","eyes","0",0,1,"Read","taste","Study2","M","Study Phase2",1627,"Recall2","USM"
"w10154105DM","eye ","eyes","0.75",1,1,"Read","taste","Study2","M","Study Phase2",3513,"Recall2","USM"
"w10161018@usm.edu_JRM","","eyes","0",0,1,"Read","taste","Study2","M","Study Phase2",1055,"Recall2","USM"
"W10173435VPS","touch","eyes","0",0,1,"Read","taste","Study2","M","Study Phase2",11578,"Recall2","USM"
"w10175420MM","buds","eyes","0.25",0,1,"Read","taste","Study2","M","Study Phase2",500,"Recall2","USM"
"w10175528_CLJ","","eyes","0",0,1,"Read","taste","Study2","M","Study Phase2",494,"Recall2","USM"
"W10192914_JML","smell","eyes","0.4",0,1,"Read","taste","Study2","M","Study Phase2",1254,"Recall2","USM"
"W10140113ED","soap","soap","1",1,1,"Read","thirst","Study2","M","Study Phase2",2639,"Recall2","USM"
"w10154105DM","drink","soap","0",0,1,"Read","thirst","Study2","M","Study Phase2",46119,"Recall2","USM"
"w10161018@usm.edu_JRM","","soap","0",0,1,"Read","thirst","Study2","M","Study Phase2",1088,"Recall2","USM"
"W10173435VPS","drink","soap","0",0,1,"Read","thirst","Study2","M","Study Phase2",3954,"Recall2","USM"
"w10175420MM","y","soap","0",0,1,"Read","thirst","Study2","M","Study Phase2",545,"Recall2","USM"
"w10175528_CLJ","","soap","0",0,1,"Read","thirst","Study2","M","Study Phase2",280,"Recall2","USM"
"W10192914_JML","drink","soap","0",0,1,"Read","thirst","Study2","M","Study Phase2",3386,"Recall2","USM"
"W10140113ED","valley","valley","1",1,1,"Read","top","Study2","M","Study Phase2",1497,"Recall2","USM"
"w10154105DM","bottom","valley","0",0,1,"Read","top","Study2","M","Study Phase2",5460,"Recall2","USM"
"w10161018@usm.edu_JRM","","valley","0",0,1,"Read","top","Study2","M","Study Phase2",1270,"Recall2","USM"
"W10173435VPS","valley","valley","1",1,1,"Read","top","Study2","M","Study Phase2",2922,"Recall2","USM"
"w10175420MM","bottom","valley","0",0,1,"Read","top","Study2","M","Study Phase2",631,"Recall2","USM"
"w10175528_CLJ","","valley","0",0,1,"Read","top","Study2","M","Study Phase2",180,"Recall2","USM"
"W10192914_JML","hill","valley","0.333333333333333",0,1,"Read","top","Study2","M","Study Phase2",1565,"Recall2","USM"
"W10140113ED","sting","bug","0.2",0,1,"Read","wasp","Study2","F","Study Phase2",1593,"Recall2","USM"
"w10154105DM","bug","bug","1",1,1,"Read","wasp","Study2","F","Study Phase2",2895,"Recall2","USM"
"w10161018@usm.edu_JRM","bug","bug","1",1,1,"Read","wasp","Study2","F","Study Phase2",1596,"Recall2","USM"
"W10173435VPS","bug","bug","1",1,1,"Read","wasp","Study2","F","Study Phase2",1289,"Recall2","USM"
"w10175420MM","bee","bug","0.333333333333333",0,1,"Read","wasp","Study2","F","Study Phase2",387,"Recall2","USM"
"w10175528_CLJ","","bug","0",0,1,"Read","wasp","Study2","F","Study Phase2",239,"Recall2","USM"
"W10192914_JML","bug","bug","1",1,1,"Read","wasp","Study2","F","Study Phase2",1071,"Recall2","USM"
"W10140113ED","bridge","reality","0.428571428571429",0,1,"Read","water","Study2","M","Study Phase2",1364,"Recall2","USM"
"w10154105DM","","reality","0",0,1,"Read","water","Study2","M","Study Phase2",3585,"Recall2","USM"
"w10161018@usm.edu_JRM","","reality","0",0,1,"Read","water","Study2","M","Study Phase2",2039,"Recall2","USM"
"W10173435VPS","bridge","reality","0.428571428571429",0,1,"Read","water","Study2","M","Study Phase2",7921,"Recall2","USM"
"w10175420MM","wet","reality","0.285714285714286",0,1,"Read","water","Study2","M","Study Phase2",503,"Recall2","USM"
"w10175528_CLJ","","reality","0",0,1,"Read","water","Study2","M","Study Phase2",237,"Recall2","USM"
"W10192914_JML","plant","reality","0.428571428571429",0,1,"Read","water","Study2","M","Study Phase2",1467,"Recall2","USM"
"W10140113ED","","oven","0",0,1,"Read","weave","Study2","M","Study Phase2",659,"Recall2","USM"
"w10154105DM","oven","oven","1",1,1,"Read","weave","Study2","M","Study Phase2",5635,"Recall2","USM"
"w10161018@usm.edu_JRM","","oven","0",0,1,"Read","weave","Study2","M","Study Phase2",1685,"Recall2","USM"
"W10173435VPS","oven","oven","1",1,1,"Read","weave","Study2","M","Study Phase2",3420,"Recall2","USM"
"w10175420MM","basket","oven","0.166666666666667",0,1,"Read","weave","Study2","M","Study Phase2",922,"Recall2","USM"
"w10175528_CLJ","","oven","0",0,1,"Read","weave","Study2","M","Study Phase2",211,"Recall2","USM"
"W10192914_JML","hair","oven","0",0,1,"Read","weave","Study2","M","Study Phase2",944,"Recall2","USM"
"W10140113ED","summer","summer","1",1,1,"Read","white","Study2","M","Study Phase2",2707,"Recall2","USM"
"w10154105DM","summer","summer","1",1,1,"Read","white","Study2","M","Study Phase2",5001,"Recall2","USM"
"w10161018@usm.edu_JRM","summer","summer","1",1,1,"Read","white","Study2","M","Study Phase2",2066,"Recall2","USM"
"W10173435VPS","summer","summer","1",1,1,"Read","white","Study2","M","Study Phase2",4598,"Recall2","USM"
"w10175420MM","summer","summer","1",1,1,"Read","white","Study2","M","Study Phase2",747,"Recall2","USM"
"w10175528_CLJ","","summer","0",0,1,"Read","white","Study2","M","Study Phase2",213,"Recall2","USM"
"W10192914_JML","summer","summer","1",1,1,"Read","white","Study2","M","Study Phase2",1433,"Recall2","USM"
"10129766MIB","hand","razor","0.2",0,3,"Read","arm","Study2","M","Study Phase",1105,"Recall1","USM"
"10140033VDC","hand","razor","0.2",0,3,"Read","arm","Study2","M","Study Phase",4758,"Recall1","USM"
"10179740DJ","razor","razor","1",1,3,"Read","arm","Study2","M","Study Phase",694,"Recall1","USM"
"W10129845_AGR","","razor","0",0,3,"Read","arm","Study2","M","Study Phase",1205,"Recall1","USM"
"w10162130SM","leg","razor","0",0,3,"Read","arm","Study2","M","Study Phase",91,"Recall1","USM"
"w10176000_clb","body","razor","0.2",0,3,"Read","arm","Study2","M","Study Phase",948,"Recall1","USM"
"w10185331","leg","razor","0",0,3,"Read","arm","Study2","M","Study Phase",834,"Recall1","USM"
"w10192865SS","","razor","0",0,3,"Read","arm","Study2","M","Study Phase",1986,"Recall1","USM"
"10129766MIB","music","wolf","0",0,3,"Read","art","Study2","U","Study Phase",1060,"Recall1","USM"
"10140033VDC","pop","wolf","0.25",0,3,"Read","art","Study2","U","Study Phase",1971,"Recall1","USM"
"10179740DJ","wolf","wolf","1",1,3,"Read","art","Study2","U","Study Phase",754,"Recall1","USM"
"W10129845_AGR","","wolf","0",0,3,"Read","art","Study2","U","Study Phase",691,"Recall1","USM"
"w10162130SM","","wolf","0",0,3,"Read","art","Study2","U","Study Phase",134,"Recall1","USM"
"w10176000_clb","brush","wolf","0",0,3,"Read","art","Study2","U","Study Phase",661,"Recall1","USM"
"w10185331","gallery","wolf","0.142857142857143",0,3,"Read","art","Study2","U","Study Phase",1952,"Recall1","USM"
"w10192865SS","","wolf","0",0,3,"Read","art","Study2","U","Study Phase",2970,"Recall1","USM"
"10129766MIB","vein","bronze","0.333333333333333",0,3,"Read","artery","Study2","U","Study Phase",1047,"Recall1","USM"
"10140033VDC","vein","bronze","0.333333333333333",0,3,"Read","artery","Study2","U","Study Phase",3995,"Recall1","USM"
"10179740DJ","bronze","bronze","1",1,3,"Read","artery","Study2","U","Study Phase",2503,"Recall1","USM"
"W10129845_AGR","","bronze","0",0,3,"Read","artery","Study2","U","Study Phase",571,"Recall1","USM"
"w10162130SM","","bronze","0",0,3,"Read","artery","Study2","U","Study Phase",283,"Recall1","USM"
"w10176000_clb","blood","bronze","0.333333333333333",0,3,"Read","artery","Study2","U","Study Phase",4197,"Recall1","USM"
"w10185331","bronze","bronze","1",1,3,"Read","artery","Study2","U","Study Phase",1123,"Recall1","USM"
"w10192865SS","bronze","bronze","1",1,3,"Read","artery","Study2","U","Study Phase",1714,"Recall1","USM"
"10129766MIB","suit","clothes","0.285714285714286",0,3,"Read","attire","Study2","F","Study Phase",897,"Recall1","USM"
"10140033VDC","clothes","clothes","1",1,3,"Read","attire","Study2","F","Study Phase",2283,"Recall1","USM"
"10179740DJ","clothes","clothes","1",1,3,"Read","attire","Study2","F","Study Phase",641,"Recall1","USM"
"W10129845_AGR","","clothes","0",0,3,"Read","attire","Study2","F","Study Phase",506,"Recall1","USM"
"w10162130SM","","clothes","0",0,3,"Read","attire","Study2","F","Study Phase",178,"Recall1","USM"
"w10176000_clb","nice","clothes","0.285714285714286",0,3,"Read","attire","Study2","F","Study Phase",760,"Recall1","USM"
"w10185331","clothes","clothes","1",1,3,"Read","attire","Study2","F","Study Phase",1640,"Recall1","USM"
"w10192865SS","clothes","clothes","1",1,3,"Read","attire","Study2","F","Study Phase",1965,"Recall1","USM"
"10129766MIB","sit","horn","0",0,3,"Read","bench","Study2","U","Study Phase",863,"Recall1","USM"
"10140033VDC","clench","horn","0.333333333333333",0,3,"Read","bench","Study2","U","Study Phase",2137,"Recall1","USM"
"10179740DJ","horn","horn","1",1,3,"Read","bench","Study2","U","Study Phase",645,"Recall1","USM"
"W10129845_AGR","","horn","0",0,3,"Read","bench","Study2","U","Study Phase",560,"Recall1","USM"
"w10162130SM","","horn","0",0,3,"Read","bench","Study2","U","Study Phase",119,"Recall1","USM"
